"dane_code","department","municipality","cod_dde_2026","cod_mme_2026","municipality_2026","pvs1_petro_2022","petro_winner_2022","winner_name_2022","share_cepeda_2026","cepeda_winner_2026","winner_name_2026","total_votes_2026","match_type","switched_plurality","petro_share_diff","petro_supporter_switched"
"25807","Cundinamarca","Tibirita","15","286","TIBIRITA",0.245600000023842,FALSE,"rodolfo_hernández",0.264947888096544,FALSE,"ABELARDO DE LA ESPRIELLA",1823,"exact",FALSE,0.0193478880727023,"Did not vote Petro before"
"25815","Cundinamarca","Tocaima","15","289","TOCAIMA",0.239999994635582,FALSE,"rodolfo_hernández",0.30056258790436,FALSE,"ABELARDO DE LA ESPRIELLA",7110,"exact",FALSE,0.0605625932687781,"Did not vote Petro before"
"25817","Cundinamarca","Tocancipa","15","292","TOCANCIPA",0.424100011587143,FALSE,"rodolfo_hernández",0.502484010114532,TRUE,"IVÁN CEPEDA CASTRO",33615,"exact",FALSE,0.0783839985273893,"Did not vote Petro before"
"25823","Cundinamarca","Topaipi","15","295","TOPAIPI",0.138999998569489,FALSE,"rodolfo_hernández",0.153271028037383,FALSE,"ABELARDO DE LA ESPRIELLA",2140,"exact",FALSE,0.0142710294678947,"Did not vote Petro before"
"25839","Cundinamarca","Ubala","15","298","UBALA",0.150200009346008,FALSE,"rodolfo_hernández",0.193663449433487,FALSE,"ABELARDO DE LA ESPRIELLA",4766,"exact",FALSE,0.0434634400874789,"Did not vote Petro before"
"25841","Cundinamarca","Ubaque","15","301","UBAQUE",0.206399992108345,FALSE,"rodolfo_hernández",0.224982256919801,FALSE,"ABELARDO DE LA ESPRIELLA",4227,"exact",FALSE,0.0185822648114563,"Did not vote Petro before"
"25845","Cundinamarca","Une","15","307","UNE",0.233999997377396,FALSE,"rodolfo_hernández",0.218405988551299,FALSE,"ABELARDO DE LA ESPRIELLA",4542,"exact",FALSE,-0.0155940088260967,"Did not vote Petro before"
"25851","Cundinamarca","Utica","15","316","UTICA",0.109499998390675,FALSE,"rodolfo_hernández",0.113679544015199,FALSE,"ABELARDO DE LA ESPRIELLA",3158,"exact",FALSE,0.0041795456245249,"Did not vote Petro before"
"25862","Cundinamarca","Vergara","15","319","VERGARA",0.154100000858307,FALSE,"rodolfo_hernández",0.163836402774456,FALSE,"ABELARDO DE LA ESPRIELLA",4181,"exact",FALSE,0.009736401916149,"Did not vote Petro before"
"25867","Cundinamarca","Viani","15","322","VIANI",0.202999994158745,FALSE,"rodolfo_hernández",0.246314275440489,FALSE,"ABELARDO DE LA ESPRIELLA",2781,"exact",FALSE,0.0433142812817442,"Did not vote Petro before"
"25871","Cundinamarca","Villagomez","15","323","VILLAGOMEZ",0.165400013327599,FALSE,"rodolfo_hernández",0.239808153477218,FALSE,"ABELARDO DE LA ESPRIELLA",1251,"exact",FALSE,0.0744081401496197,"Did not vote Petro before"
"25873","Cundinamarca","Villapinzon","15","325","VILLAPINZON",0.134200006723404,FALSE,"rodolfo_hernández",0.143262801135843,FALSE,"ABELARDO DE LA ESPRIELLA",10917,"exact",FALSE,0.00906279441243926,"Did not vote Petro before"
"25875","Cundinamarca","Villeta","15","328","VILLETA",0.180400013923645,FALSE,"rodolfo_hernández",0.220290904701551,FALSE,"ABELARDO DE LA ESPRIELLA",16569,"exact",FALSE,0.0398908907779061,"Did not vote Petro before"
"25878","Cundinamarca","Viota","15","331","VIOTA",0.292099982500076,FALSE,"rodolfo_hernández",0.353055017970694,FALSE,"ABELARDO DE LA ESPRIELLA",7234,"exact",FALSE,0.0609550354706176,"Did not vote Petro before"
"25885","Cundinamarca","Yacopi","15","334","YACOPI",0.0977999940514565,FALSE,"rodolfo_hernández",0.144448713023435,FALSE,"ABELARDO DE LA ESPRIELLA",5206,"exact",FALSE,0.0466487189719781,"Did not vote Petro before"
"25898","Cundinamarca","Zipacon","15","337","ZIPACON",0.2483000010252,FALSE,"rodolfo_hernández",0.30114401076716,FALSE,"ABELARDO DE LA ESPRIELLA",2972,"exact",FALSE,0.0528440097419603,"Did not vote Petro before"
"25899","Cundinamarca","Zipaquira","15","340","ZIPAQUIRA",0.466199994087219,TRUE,"gustavo_petro",0.458064743386523,TRUE,"IVÁN CEPEDA CASTRO",85167,"exact",FALSE,-0.00813525070069626,"No Switch (Still Petro)"
"27001","Choco","Quibdo","17","001","QUIBDO",0.724700033664703,TRUE,"gustavo_petro",0.727145375938942,TRUE,"IVÁN CEPEDA CASTRO",41403,"exact",FALSE,0.0024453422742382,"No Switch (Still Petro)"
"27006","Choco","Acandi","17","004","ACANDI",0.534600019454956,TRUE,"gustavo_petro",0.462746965008331,TRUE,"IVÁN CEPEDA CASTRO",4201,"exact",FALSE,-0.0718530544466247,"No Switch (Still Petro)"
"27073","Choco","Bagado","17","007","BAGADO",0.724200010299683,TRUE,"gustavo_petro",0.8408617095205,TRUE,"IVÁN CEPEDA CASTRO",2878,"exact",FALSE,0.116661699220818,"No Switch (Still Petro)"
"27150","Choco","Carmen Del Darien","17","015","CARMEN DEL DARIEN",0.824100017547607,TRUE,"gustavo_petro",0.817619047619048,TRUE,"IVÁN CEPEDA CASTRO",4200,"exact",FALSE,-0.00648096992855984,"No Switch (Still Petro)"
"27160","Choco","Certegui","17","014","CERTEGUI",0.682200014591217,TRUE,"gustavo_petro",0.720037896731407,TRUE,"IVÁN CEPEDA CASTRO",2111,"exact",FALSE,0.0378378821401899,"No Switch (Still Petro)"
"27205","Choco","Condoto","17","013","CONDOTO",0.738099992275238,TRUE,"gustavo_petro",0.758311718934214,TRUE,"IVÁN CEPEDA CASTRO",4241,"exact",FALSE,0.0202117266589756,"No Switch (Still Petro)"
"27250","Choco","El Litoral Del San Juan","17","038","EL LITORAL DEL SAN JUAN",0.927100002765656,TRUE,"gustavo_petro",0.959366391184573,TRUE,"IVÁN CEPEDA CASTRO",4356,"exact",FALSE,0.0322663884189175,"No Switch (Still Petro)"
"27361","Choco","Istmina","17","019","ISTMINA",0.730400025844574,TRUE,"gustavo_petro",0.732000935016363,TRUE,"IVÁN CEPEDA CASTRO",8556,"exact",FALSE,0.00160090917178879,"No Switch (Still Petro)"
"27372","Choco","Jurado","17","022","JURADO",0.798000037670135,TRUE,"gustavo_petro",0.84355616815989,TRUE,"IVÁN CEPEDA CASTRO",1451,"exact",FALSE,0.0455561304897543,"No Switch (Still Petro)"
"27413","Choco","Lloro","17","025","LLORO",0.639999985694885,TRUE,"gustavo_petro",0.679256417822366,TRUE,"IVÁN CEPEDA CASTRO",3389,"exact",FALSE,0.0392564321274812,"No Switch (Still Petro)"
"27450","Choco","Medio San Juan","17","027","MEDIO SAN JUAN",0.81879997253418,TRUE,"gustavo_petro",0.830694275274056,TRUE,"IVÁN CEPEDA CASTRO",3284,"exact",FALSE,0.0118943027398764,"No Switch (Still Petro)"
"27491","Choco","Novita","17","028","NOVITA",0.649599969387054,TRUE,"gustavo_petro",0.676538639518741,TRUE,"IVÁN CEPEDA CASTRO",2161,"exact",FALSE,0.0269386701316868,"No Switch (Still Petro)"
"27495","Choco","Nuqui","17","031","NUQUI",0.847200036048889,TRUE,"gustavo_petro",0.850845210473981,TRUE,"IVÁN CEPEDA CASTRO",3017,"exact",FALSE,0.0036451744250916,"No Switch (Still Petro)"
"27580","Choco","Rio Iro","17","032","RIO IRO",0.62229996919632,TRUE,"gustavo_petro",0.665843113032736,TRUE,"IVÁN CEPEDA CASTRO",1619,"exact",FALSE,0.0435431438364167,"No Switch (Still Petro)"
"27660","Choco","San Jose Del Palmar","17","037","SAN JOSE DEL PALMAR",0.499500006437302,TRUE,"gustavo_petro",0.572631578947368,TRUE,"IVÁN CEPEDA CASTRO",1425,"exact",FALSE,0.0731315725100667,"No Switch (Still Petro)"
"27745","Choco","Sipi","17","040","SIPI",0.823499977588654,TRUE,"gustavo_petro",0.855178735105408,TRUE,"IVÁN CEPEDA CASTRO",1091,"exact",FALSE,0.0316787575167543,"No Switch (Still Petro)"
"27787","Choco","Tado","17","043","TADO",0.623399972915649,TRUE,"gustavo_petro",0.69116568914956,TRUE,"IVÁN CEPEDA CASTRO",5456,"exact",FALSE,0.0677657162339107,"No Switch (Still Petro)"
"27800","Choco","Unguia","17","048","UNGUIA",0.62689995765686,TRUE,"gustavo_petro",0.616466376885707,TRUE,"IVÁN CEPEDA CASTRO",3911,"exact",FALSE,-0.0104335807711534,"No Switch (Still Petro)"
"41001","Huila","Neiva","19","001","NEIVA",0.399100005626678,TRUE,"gustavo_petro",0.384899563789111,FALSE,"ABELARDO DE LA ESPRIELLA",185690,"exact",TRUE,-0.0142004418375676,"Switched (Voted Petro before, not anymore)"
"41006","Huila","Acevedo","19","004","ACEVEDO",0.148699998855591,FALSE,"rodolfo_hernández",0.163915368518949,FALSE,"ABELARDO DE LA ESPRIELLA",12903,"exact",FALSE,0.0152153696633583,"Did not vote Petro before"
"41013","Huila","Agrado","19","007","AGRADO",0.218299999833107,FALSE,"rodolfo_hernández",0.226647206005004,FALSE,"ABELARDO DE LA ESPRIELLA",4796,"exact",FALSE,0.00834720617189719,"Did not vote Petro before"
"41016","Huila","Aipe","19","010","AIPE",0.259299993515015,FALSE,"rodolfo_hernández",0.329739055423765,FALSE,"ABELARDO DE LA ESPRIELLA",9274,"exact",FALSE,0.0704390619087507,"Did not vote Petro before"
"41020","Huila","Algeciras","19","013","ALGECIRAS",0.328300029039383,FALSE,"rodolfo_hernández",0.280945469624715,FALSE,"ABELARDO DE LA ESPRIELLA",9646,"exact",FALSE,-0.047354559414668,"Did not vote Petro before"
"41026","Huila","Altamira","19","016","ALTAMIRA",0.405299991369247,TRUE,"gustavo_petro",0.382178217821782,FALSE,"ABELARDO DE LA ESPRIELLA",2020,"exact",TRUE,-0.0231217735474653,"Switched (Voted Petro before, not anymore)"
"41078","Huila","Baraya","19","019","BARAYA",0.298500001430511,FALSE,"rodolfo_hernández",0.241203007518797,FALSE,"ABELARDO DE LA ESPRIELLA",3325,"exact",FALSE,-0.0572969939117145,"Did not vote Petro before"
"41132","Huila","Campoalegre","19","022","CAMPOALEGRE",0.335400015115738,FALSE,"rodolfo_hernández",0.363793989211405,FALSE,"ABELARDO DE LA ESPRIELLA",15572,"exact",FALSE,0.0283939740956672,"Did not vote Petro before"
"41206","Huila","Colombia","19","028","COLOMBIA",0.160400003194809,FALSE,"rodolfo_hernández",0.170380818053597,FALSE,"ABELARDO DE LA ESPRIELLA",3545,"exact",FALSE,0.00998081485878766,"Did not vote Petro before"
"41244","Huila","Elias","19","031","ELIAS",0.220200002193451,FALSE,"rodolfo_hernández",0.21991341991342,FALSE,"ABELARDO DE LA ESPRIELLA",2310,"exact",FALSE,-0.000286582280031006,"Did not vote Petro before"
"41298","Huila","Garzon","19","034","GARZON",0.270000010728836,FALSE,"rodolfo_hernández",0.27058855306161,FALSE,"ABELARDO DE LA ESPRIELLA",37023,"exact",FALSE,0.000588542332774278,"Did not vote Petro before"
"41306","Huila","Gigante","19","037","GIGANTE",0.263599991798401,FALSE,"rodolfo_hernández",0.271524831544797,FALSE,"ABELARDO DE LA ESPRIELLA",12021,"exact",FALSE,0.00792483974639574,"Did not vote Petro before"
"41349","Huila","Hobo","19","043","HOBO",0.302799999713898,FALSE,"rodolfo_hernández",0.322788353863382,FALSE,"ABELARDO DE LA ESPRIELLA",3572,"exact",FALSE,0.0199883541494841,"Did not vote Petro before"
"41357","Huila","Iquira","19","046","IQUIRA",0.380299985408783,TRUE,"gustavo_petro",0.408305227655987,FALSE,"ABELARDO DE LA ESPRIELLA",4744,"exact",TRUE,0.0280052422472036,"Switched (Voted Petro before, not anymore)"
"41359","Huila","Isnos","19","044","ISNOS",0.366200000047684,FALSE,"rodolfo_hernández",0.378024268592273,FALSE,"ABELARDO DE LA ESPRIELLA",13433,"exact",FALSE,0.0118242685445891,"Did not vote Petro before"
"41396","Huila","La Plata","19","049","LA PLATA",0.307700008153915,FALSE,"rodolfo_hernández",0.291176908198185,FALSE,"ABELARDO DE LA ESPRIELLA",26884,"exact",FALSE,-0.0165230999557306,"Did not vote Petro before"
"41483","Huila","Nataga","19","050","NATAGA",0.294099986553192,FALSE,"rodolfo_hernández",0.312369701181376,FALSE,"ABELARDO DE LA ESPRIELLA",2878,"exact",FALSE,0.0182697146281838,"Did not vote Petro before"
"41503","Huila","Oporapa","19","051","OPORAPA",0.133199989795685,FALSE,"rodolfo_hernández",0.146802325581395,FALSE,"ABELARDO DE LA ESPRIELLA",5504,"exact",FALSE,0.0136023357857105,"Did not vote Petro before"
"41518","Huila","Paicol","19","052","PAICOL",0.177900016307831,FALSE,"rodolfo_hernández",0.161785612738129,FALSE,"ABELARDO DE LA ESPRIELLA",3517,"exact",FALSE,-0.0161144035697017,"Did not vote Petro before"
"41524","Huila","Palermo","19","055","PALERMO",0.286799997091293,FALSE,"rodolfo_hernández",0.30797602581835,FALSE,"ABELARDO DE LA ESPRIELLA",13014,"exact",FALSE,0.0211760287270562,"Did not vote Petro before"
"41548","Huila","Pital","19","058","PITAL",0.222599998116493,FALSE,"rodolfo_hernández",0.222437137330754,FALSE,"ABELARDO DE LA ESPRIELLA",6204,"exact",FALSE,-0.000162860785738878,"Did not vote Petro before"
"41551","Huila","Pitalito","19","061","PITALITO",0.337599992752075,FALSE,"rodolfo_hernández",0.334815154292698,FALSE,"ABELARDO DE LA ESPRIELLA",65460,"exact",FALSE,-0.00278483845937738,"Did not vote Petro before"
"41615","Huila","Rivera","19","064","RIVERA",0.359099984169006,FALSE,"rodolfo_hernández",0.373878523223501,FALSE,"ABELARDO DE LA ESPRIELLA",12595,"exact",FALSE,0.0147785390544951,"Did not vote Petro before"
"41660","Huila","Saladoblanco","19","067","SALADOBLANCO",0.153500005602837,FALSE,"rodolfo_hernández",0.16183879093199,FALSE,"ABELARDO DE LA ESPRIELLA",6352,"exact",FALSE,0.0083387853291533,"Did not vote Petro before"
"41668","Huila","San Agustin","19","070","SAN AGUSTIN",0.331800013780594,FALSE,"rodolfo_hernández",0.330420466058764,FALSE,"ABELARDO DE LA ESPRIELLA",15792,"exact",FALSE,-0.00137954772182997,"Did not vote Petro before"
"41770","Huila","Suaza","19","076","SUAZA",0.268400013446808,FALSE,"rodolfo_hernández",0.218021355415123,FALSE,"ABELARDO DE LA ESPRIELLA",9178,"exact",FALSE,-0.0503786580316847,"Did not vote Petro before"
"41791","Huila","Tarqui","19","079","TARQUI",0.2466000020504,FALSE,"rodolfo_hernández",0.220701342719333,FALSE,"ABELARDO DE LA ESPRIELLA",7671,"exact",FALSE,-0.0258986593310672,"Did not vote Petro before"
"41799","Huila","Tello","19","082","TELLO",0.232999995350838,FALSE,"rodolfo_hernández",0.245879120879121,FALSE,"ABELARDO DE LA ESPRIELLA",5824,"exact",FALSE,0.0128791255282832,"Did not vote Petro before"
"41801","Huila","Teruel","19","085","TERUEL",0.168099999427795,FALSE,"rodolfo_hernández",0.167701863354037,FALSE,"ABELARDO DE LA ESPRIELLA",3864,"exact",FALSE,-0.000398136073758132,"Did not vote Petro before"
"41807","Huila","Timana","19","088","TIMANA",0.192099988460541,FALSE,"rodolfo_hernández",0.197091923115228,FALSE,"ABELARDO DE LA ESPRIELLA",10041,"exact",FALSE,0.00499193465468681,"Did not vote Petro before"
"41872","Huila","Villavieja","19","091","VILLAVIEJA",0.456100016832352,TRUE,"gustavo_petro",0.403310759969902,FALSE,"ABELARDO DE LA ESPRIELLA",3987,"exact",TRUE,-0.0527892568624495,"Switched (Voted Petro before, not anymore)"
"41885","Huila","Yaguara","19","094","YAGUARA",0.315300017595291,FALSE,"rodolfo_hernández",0.295445134575569,FALSE,"ABELARDO DE LA ESPRIELLA",4830,"exact",FALSE,-0.0198548830197218,"Did not vote Petro before"
"44001","La Guajira","Riohacha","48","001","RIOHACHA",0.542100012302399,TRUE,"gustavo_petro",0.529146587906109,TRUE,"IVÁN CEPEDA CASTRO",70763,"exact",FALSE,-0.0129534243962895,"No Switch (Still Petro)"
"44078","La Guajira","Barrancas","48","004","BARRANCAS",0.668799996376038,TRUE,"gustavo_petro",0.668244897959184,TRUE,"IVÁN CEPEDA CASTRO",12250,"exact",FALSE,-0.000555098416853972,"No Switch (Still Petro)"
"44090","La Guajira","Dibulla","48","005","DIBULLA",0.588800013065338,TRUE,"gustavo_petro",0.622904713691079,TRUE,"IVÁN CEPEDA CASTRO",8889,"exact",FALSE,0.0341047006257408,"No Switch (Still Petro)"
"44098","La Guajira","Distraccion","48","008","DISTRACCION",0.530800044536591,TRUE,"gustavo_petro",0.554463390170511,TRUE,"IVÁN CEPEDA CASTRO",4985,"exact",FALSE,0.0236633456339209,"No Switch (Still Petro)"
"44110","La Guajira","El Molino","48","006","EL MOLINO",0.493400007486343,TRUE,"gustavo_petro",0.49392523364486,TRUE,"IVÁN CEPEDA CASTRO",4280,"exact",FALSE,0.000525226158516412,"No Switch (Still Petro)"
"44279","La Guajira","Fonseca","48","007","FONSECA",0.645699977874756,TRUE,"gustavo_petro",0.63871478524774,TRUE,"IVÁN CEPEDA CASTRO",15157,"exact",FALSE,-0.00698519262701558,"No Switch (Still Petro)"
"44378","La Guajira","Hatonuevo","48","009","HATONUEVO",0.714100062847137,TRUE,"gustavo_petro",0.692117210070161,TRUE,"IVÁN CEPEDA CASTRO",7269,"exact",FALSE,-0.0219828527769765,"No Switch (Still Petro)"
"44420","La Guajira","La Jagua Del Pilar","48","012","LA JAGUA DEL PILAR",0.598900020122528,TRUE,"gustavo_petro",0.554911059551431,TRUE,"IVÁN CEPEDA CASTRO",2586,"exact",FALSE,-0.0439889605710972,"No Switch (Still Petro)"
"44430","La Guajira","Maicao","48","010","MAICAO",0.505900025367737,TRUE,"gustavo_petro",0.508886772990558,TRUE,"IVÁN CEPEDA CASTRO",50412,"exact",FALSE,0.00298674762282103,"No Switch (Still Petro)"
"44560","La Guajira","Manaure","48","011","MANAURE",0.518299996852875,TRUE,"gustavo_petro",0.594174901552864,TRUE,"IVÁN CEPEDA CASTRO",13459,"exact",FALSE,0.0758749046999895,"No Switch (Still Petro)"
"44650","La Guajira","San Juan Del Cesar","48","013","SAN JUAN DEL CESAR",0.388300031423569,TRUE,"gustavo_petro",0.389279484061955,FALSE,"ABELARDO DE LA ESPRIELLA",18917,"exact",TRUE,0.000979452638386114,"Switched (Voted Petro before, not anymore)"
"44847","La Guajira","Uribia","48","016","URIBIA",0.50189995765686,TRUE,"gustavo_petro",0.547390049838244,TRUE,"IVÁN CEPEDA CASTRO",22874,"exact",FALSE,0.0454900921813839,"No Switch (Still Petro)"
"44855","La Guajira","Urumita","48","018","URUMITA",0.60970002412796,TRUE,"gustavo_petro",0.569499155880698,TRUE,"IVÁN CEPEDA CASTRO",5331,"exact",FALSE,-0.0402008682472624,"No Switch (Still Petro)"
"47001","Magdalena","Santa Marta","21","001","SANTA MARTA",0.514100015163422,TRUE,"gustavo_petro",0.51922633805543,TRUE,"IVÁN CEPEDA CASTRO",216994,"exact",FALSE,0.00512632289200843,"No Switch (Still Petro)"
"47030","Magdalena","Algarrobo","21","008","ALGARROBO",0.705699980258942,TRUE,"gustavo_petro",0.72611593617451,TRUE,"IVÁN CEPEDA CASTRO",4951,"exact",FALSE,0.0204159559155686,"No Switch (Still Petro)"
"47053","Magdalena","Aracataca","21","010","ARACATACA",0.584299981594086,TRUE,"gustavo_petro",0.612334801762115,TRUE,"IVÁN CEPEDA CASTRO",12485,"exact",FALSE,0.0280348201680288,"No Switch (Still Petro)"
"47161","Magdalena","Cerro De San Antonio","21","013","CERRO DE SAN ANTONIO",0.349500000476837,FALSE,"federico_gutiérrez",0.398541919805589,FALSE,"ABELARDO DE LA ESPRIELLA",3292,"exact",FALSE,0.0490419193287521,"Did not vote Petro before"
"47170","Magdalena","Chivolo","21","015","CHIVOLO",0.47979998588562,TRUE,"gustavo_petro",0.413614075569657,FALSE,"ABELARDO DE LA ESPRIELLA",6934,"exact",TRUE,-0.0661859103159634,"Switched (Voted Petro before, not anymore)"
"47189","Magdalena","Cienaga","21","016","CIENAGA",0.546999990940094,TRUE,"gustavo_petro",0.592582448933014,TRUE,"IVÁN CEPEDA CASTRO",43815,"exact",FALSE,0.0455824579929198,"No Switch (Still Petro)"
"47245","Magdalena","El Banco","21","025","EL BANCO",0.340099990367889,FALSE,"federico_gutiérrez",0.403692879914984,FALSE,"ABELARDO DE LA ESPRIELLA",22584,"exact",FALSE,0.0635928895470946,"Did not vote Petro before"
"47258","Magdalena","El Pinon","21","028","EL PIÑON",0.399000018835068,FALSE,"federico_gutiérrez",0.490507952796306,TRUE,"IVÁN CEPEDA CASTRO",5847,"exact",FALSE,0.0915079339612381,"Did not vote Petro before"
"47268","Magdalena","El Reten","21","030","EL RETEN",0.659199953079224,TRUE,"gustavo_petro",0.752810608244451,TRUE,"IVÁN CEPEDA CASTRO",6938,"exact",FALSE,0.0936106551652273,"No Switch (Still Petro)"
"47288","Magdalena","Fundacion","21","031","FUNDACION",0.455900013446808,TRUE,"gustavo_petro",0.465547917509098,TRUE,"IVÁN CEPEDA CASTRO",24730,"exact",FALSE,0.00964790406229038,"No Switch (Still Petro)"
"47318","Magdalena","Guamal","21","040","GUAMAL",0.339800000190735,FALSE,"federico_gutiérrez",0.361780003852822,FALSE,"ABELARDO DE LA ESPRIELLA",10382,"exact",FALSE,0.0219800036620874,"Did not vote Petro before"
"47460","Magdalena","Nueva Granada","21","042","NUEVA GRANADA",0.364600002765656,FALSE,"federico_gutiérrez",0.397734669964848,FALSE,"ABELARDO DE LA ESPRIELLA",7681,"exact",FALSE,0.0331346671991928,"Did not vote Petro before"
"47541","Magdalena","Pedraza","21","046","PEDRAZA",0.399000018835068,FALSE,"federico_gutiérrez",0.371428571428571,FALSE,"ABELARDO DE LA ESPRIELLA",3850,"exact",FALSE,-0.0275714474064963,"Did not vote Petro before"
"47545","Magdalena","Pijino Del Carmen","21","048","PIJIÑO DEL CARMEN",0.350699990987778,FALSE,"federico_gutiérrez",0.388641661368934,FALSE,"ABELARDO DE LA ESPRIELLA",4719,"exact",FALSE,0.0379416703811564,"Did not vote Petro before"
"47551","Magdalena","Pivijay","21","049","PIVIJAY",0.591699957847595,TRUE,"gustavo_petro",0.56068710916899,TRUE,"IVÁN CEPEDA CASTRO",13273,"exact",FALSE,-0.0310128486786055,"No Switch (Still Petro)"
"47555","Magdalena","Plato","21","052","PLATO",0.534000039100647,TRUE,"gustavo_petro",0.544323720552396,TRUE,"IVÁN CEPEDA CASTRO",19696,"exact",FALSE,0.0103236814517494,"No Switch (Still Petro)"
"47570","Magdalena","Puebloviejo","21","055","PUEBLOVIEJO",0.478799998760223,TRUE,"gustavo_petro",0.602340607094965,TRUE,"IVÁN CEPEDA CASTRO",8203,"exact",FALSE,0.123540608334742,"No Switch (Still Petro)"
"47605","Magdalena","Remolino","21","058","REMOLINO",0.578499972820282,TRUE,"gustavo_petro",0.654666297424536,TRUE,"IVÁN CEPEDA CASTRO",3611,"exact",FALSE,0.0761663246042542,"No Switch (Still Petro)"
"47660","Magdalena","Sabanas De San Angel","21","060","SABANAS DE SAN ANGEL",0.300700008869171,FALSE,"federico_gutiérrez",0.390817064352856,FALSE,"ABELARDO DE LA ESPRIELLA",5532,"exact",FALSE,0.090117055483685,"Did not vote Petro before"
"47692","Magdalena","San Sebastian De Buenavista","21","070","SAN SEBASTIAN DE BUENAVISTA",0.403499990701675,FALSE,"federico_gutiérrez",0.39638420858443,FALSE,"ABELARDO DE LA ESPRIELLA",8131,"exact",FALSE,-0.00711578211724545,"Did not vote Petro before"
"47703","Magdalena","San Zenon","21","073","SAN ZENON",0.365200012922287,FALSE,"federico_gutiérrez",0.415740329035127,FALSE,"ABELARDO DE LA ESPRIELLA",4498,"exact",FALSE,0.0505403161128397,"Did not vote Petro before"
"47707","Magdalena","Santa Ana","21","076","SANTA ANA",0.264200001955032,FALSE,"federico_gutiérrez",0.282641205567698,FALSE,"ABELARDO DE LA ESPRIELLA",8693,"exact",FALSE,0.0184412036126658,"Did not vote Petro before"
"47720","Magdalena","Santa Barbara De Pinto","21","078","SANTA BARBARA DE PINTO",0.542100012302399,TRUE,"gustavo_petro",0.573155687145324,TRUE,"IVÁN CEPEDA CASTRO",4053,"exact",FALSE,0.0310556748429258,"No Switch (Still Petro)"
"47745","Magdalena","Sitionuevo","21","079","SITIONUEVO",0.549499988555908,TRUE,"gustavo_petro",0.58749336165693,TRUE,"IVÁN CEPEDA CASTRO",7532,"exact",FALSE,0.0379933731010222,"No Switch (Still Petro)"
"47798","Magdalena","Tenerife","21","085","TENERIFE",0.466199994087219,TRUE,"gustavo_petro",0.545056693853193,TRUE,"IVÁN CEPEDA CASTRO",5027,"exact",FALSE,0.0788566997659735,"No Switch (Still Petro)"
"47960","Magdalena","Zapayan","21","090","ZAPAYAN",0.300300002098083,FALSE,"federico_gutiérrez",0.304645849200305,FALSE,"ABELARDO DE LA ESPRIELLA",3939,"exact",FALSE,0.00434584710222113,"Did not vote Petro before"
"50001","Meta","Villavicencio","52","001","VILLAVICENCIO",0.287299990653992,FALSE,"rodolfo_hernández",0.301034136469217,FALSE,"ABELARDO DE LA ESPRIELLA",260894,"exact",FALSE,0.0137341458152257,"Did not vote Petro before"
"50006","Meta","Acacias","52","005","ACACIAS",0.251700013875961,FALSE,"rodolfo_hernández",0.294748998030025,FALSE,"ABELARDO DE LA ESPRIELLA",58884,"exact",FALSE,0.0430489841540638,"Did not vote Petro before"
"50110","Meta","Barranca De Upia","52","006","BARRANCA DE UPIA",0.235200002789497,FALSE,"rodolfo_hernández",0.331002957784351,FALSE,"ABELARDO DE LA ESPRIELLA",3719,"exact",FALSE,0.0958029549948533,"Did not vote Petro before"
"50124","Meta","Cabuyaro","52","008","CABUYARO",0.164200007915497,FALSE,"rodolfo_hernández",0.250293772032902,FALSE,"ABELARDO DE LA ESPRIELLA",4255,"exact",FALSE,0.0860937641174057,"Did not vote Petro before"
"50150","Meta","Castilla La Nueva","52","010","CASTILLA LA NUEVA",0.242800012230873,FALSE,"rodolfo_hernández",0.307162534435262,FALSE,"ABELARDO DE LA ESPRIELLA",10164,"exact",FALSE,0.0643625222043886,"Did not vote Petro before"
"50223","Meta","Cubarral","52","015","CUBARRAL",0.17459999024868,FALSE,"rodolfo_hernández",0.188151538265955,FALSE,"ABELARDO DE LA ESPRIELLA",3933,"exact",FALSE,0.0135515480172746,"Did not vote Petro before"
"50226","Meta","Cumaral","52","020","CUMARAL",0.223600000143051,FALSE,"rodolfo_hernández",0.287272184045414,FALSE,"ABELARDO DE LA ESPRIELLA",13388,"exact",FALSE,0.0636721839023627,"Did not vote Petro before"
"50245","Meta","El Calvario","52","025","EL CALVARIO",0.128299996256828,FALSE,"rodolfo_hernández",0.112403100775194,FALSE,"ABELARDO DE LA ESPRIELLA",774,"exact",FALSE,-0.0158968954816345,"Did not vote Petro before"
"50251","Meta","El Castillo","52","027","EL CASTILLO",0.429399996995926,FALSE,"rodolfo_hernández",0.440888119953864,TRUE,"IVÁN CEPEDA CASTRO",3468,"exact",FALSE,0.011488122957938,"Did not vote Petro before"
"50270","Meta","El Dorado","52","028","EL DORADO",0.183200001716614,FALSE,"rodolfo_hernández",0.210708782742681,FALSE,"ABELARDO DE LA ESPRIELLA",2596,"exact",FALSE,0.0275087810260673,"Did not vote Petro before"
"50287","Meta","Fuente De Oro","52","030","FUENTE DE ORO",0.247800007462502,FALSE,"rodolfo_hernández",0.312786551197147,FALSE,"ABELARDO DE LA ESPRIELLA",5889,"exact",FALSE,0.0649865437346457,"Did not vote Petro before"
"50325","Meta","Mapiripan","52","046","MAPIRIPAN",0.291599988937378,FALSE,"rodolfo_hernández",0.440684133915575,FALSE,"ABELARDO DE LA ESPRIELLA",2748,"exact",FALSE,0.149084144978197,"Did not vote Petro before"
