"Country","Departamento","Municipio","value","year","variable","sector"
"1 - Colombia","91 - Amazonas","91798 - Tarapacá",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","91 - Amazonas","91999 - Sin Informacion  - Amazonas",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94001 - Inírida",29897000,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94343 - Barranco Minas",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94663 - Mapiripana",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94883 - San Felipe",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94884 - Puerto Colombia",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94885 - La Guadalupe",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94886 - Cacahual",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94887 - Pana Pana",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94888 - Morichal",33200,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","94 - Guainía","94999 - Sin Informacion - Guania",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","95 - Guaviare","95001 - San José Del Guaviare",28423800,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","95 - Guaviare","95015 - Calamar",73400,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","95 - Guaviare","95025 - El Retorno",99600,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","95 - Guaviare","95200 - Miraflores",1019100,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","95 - Guaviare","95999 - Sin Informacion - Guaviare",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97001 - Mitú",2886000,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97161 - Caruru",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97511 - Pacoa",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97666 - Taraira",6969700,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97777 - Papunaua",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97889 - Yavaraté",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","97 - Vaupés","97999 - Sin Informacion - Vaupes",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","99 - Vichada","99001 - Puerto Carreño",1139600,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","99 - Vichada","99524 - La Primavera",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","99 - Vichada","99624 - Santa Rosalía",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","99 - Vichada","99773 - Cumaribo",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","99 - Vichada","99999 - Sin Informacion Amazonas, Guanía, Guaviare, Vaupés Y Vichada",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"-1 - NO APLICA","-1 - NO APLICA","2 - No Aplica",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"-1 - NO DEFINIDO","-1 - NO DEFINIDO","-1 - No Definido",2397736900,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"-1 - NO REPORTADO","-1 - NO REPORTADO","3 - No Reportado",NA,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"NR - NO REPORTADO","NR - NO REPORTADO","NR - NO REPORTADO",205606800,2019,"ValorAporte","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05001 - Medellín",200720,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05002 - Abejorral",922,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05004 - Abriaquí",266,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05021 - Alejandría",99,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05030 - Amagá",21049,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05031 - Amalfi",15342,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05034 - Andes",1013,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05036 - Angelópolis",5800,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05038 - Angostura",64,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05040 - Anorí",2354,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05042 - Santafé De Antioquia",662,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05044 - Anza",106,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05045 - Apartadó",12,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05051 - Arboletes",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05055 - Argelia",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05059 - Armenia",1833,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05079 - Barbosa",1445,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05086 - Belmira",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05088 - Bello",14790,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05091 - Betania",73,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05093 - Betulia",41,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05101 - Ciudad Bolívar",4486,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05107 - Briceño",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05113 - Buriticá",4205,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05120 - Cáceres",1362,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05125 - Caicedo",222,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05129 - Caldas",5460,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05134 - Campamento",558,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05138 - Cañasgordas",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05142 - Caracolí",12,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05145 - Caramanta",109,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05147 - Carepa",126,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05148 - El Carmen De Viboral",224,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05150 - Carolina",444,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05154 - Caucasia",4287,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05172 - Chigorodó",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05190 - Cisneros",2078,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05197 - Cocorná",9450,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05206 - Concepción",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05209 - Concordia",73,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05212 - Copacabana",2391,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05234 - Dabeiba",36,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05237 - Don Matías",380,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05240 - Ebéjico",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05250 - El Bagre",3236,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05264 - Entrerrios",12,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05266 - Envigado",8068,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05282 - Fredonia",2020,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05284 - Frontino",156,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05306 - Giraldo",1833,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05308 - Girardota",1010,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05310 - Gómez Plata",13,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05313 - Granada",14,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05315 - Guadalupe",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05318 - Guarne",6244,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05321 - Guatape",166,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05347 - Heliconia",296,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05353 - Hispania",81,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05360 - Itagui",15375,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05361 - Ituango",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05364 - Jardín",211,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05368 - Jericó",1906,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05376 - La Ceja",547,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05380 - La Estrella",431,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05390 - La Pintada",371,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05400 - La Unión",157,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05411 - Liborina",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05425 - Maceo",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05440 - Marinilla",78,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05467 - Montebello",158,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05475 - Murindó",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05480 - Mutatá",52,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05483 - Nariño",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05490 - Necoclí",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05495 - Nechí",21,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05501 - Olaya",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05541 - Peñol",85,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05543 - Peque",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05576 - Pueblorrico",12,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05579 - Puerto Berrío",52227,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05585 - Puerto Nare",5121,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05591 - Puerto Triunfo",14201,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05604 - Remedios",23177,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05607 - Retiro",26,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05615 - Rionegro",3381,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05628 - Sabanalarga",12643,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05631 - Sabaneta",5981,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05642 - Salgar",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05647 - San Andrés De Cuerquía",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05649 - San Carlos",1833,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05652 - San Francisco",1833,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05656 - San Jerónimo",4,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05658 - San José De La Montaña",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05659 - San Juan De Urabá",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05660 - San Luis",835,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05664 - San Pedro",68,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05665 - San Pedro De Uraba",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05667 - San Rafael",73,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05670 - San Roque",3370,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05674 - San Vicente",76,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05679 - Santa Bárbara",186,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05686 - Santa Rosa De Osos",443,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05690 - Santo Domingo",1595,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05697 - El Santuario",177,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05736 - Segovia",51468,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05756 - Sonson",2845,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05761 - Sopetrán",435,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05789 - Támesis",73,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05790 - Tarazá",791,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05792 - Tarso",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05809 - Titiribí",8493,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05819 - Toledo",73,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05837 - Turbo",243,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05842 - Uramita",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05847 - Urrao",18,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05854 - Valdivia",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05856 - Valparaíso",171,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05858 - Vegachí",347,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05861 - Venecia",3449,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05873 - Vigía Del Fuerte",10,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05885 - Yalí",11,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05887 - Yarumal",29,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05890 - Yolombó",2205,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05893 - Yondó",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05895 - Zaragoza",1629,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","05 - Antioquia","05999 - Sin Informacion - Antioquia",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08001 - Barranquilla",94943,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08078 - Baranoa",3034,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08137 - Campo De La Cruz",648,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08141 - Candelaria",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08296 - Galapa",3373,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08372 - Juan De Acosta",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08421 - Luruaco",87,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08433 - Malambo",93,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08436 - Manatí",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08520 - Palmar De Varela",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08549 - Piojó",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08558 - Polonuevo",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08560 - Ponedera",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08573 - Puerto Colombia",679,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08606 - Repelón",570,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08634 - Sabanagrande",4061,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08638 - Sabanalarga",14200,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08675 - Santa Lucía",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08685 - Santo Tomás",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08758 - Soledad",18235,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08770 - Suan",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08832 - Tubará",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","08 - Atlántico","08849 - Usiacurí",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
