"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"2826","Numero de Dias Cotizados",28,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",112
"2827","Numero de Dias Cotizados",29,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",358
"2828","Numero de Dias Cotizados",30,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",234
"2829","Numero de Dias Cotizados",31,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",600
"2830","Numero de Dias Cotizados",32,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",780
"2831","Numero de Dias Cotizados",33,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",120
"2832","Numero de Dias Cotizados",34,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",578
"2833","Numero de Dias Cotizados",35,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",360
"2834","Numero de Dias Cotizados",36,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",240
"2835","Numero de Dias Cotizados",37,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",99
"2836","Numero de Dias Cotizados",38,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",314
"2837","Numero de Dias Cotizados",40,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",350
"2838","Numero de Dias Cotizados",41,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",803
"2839","Numero de Dias Cotizados",43,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",240
"2840","Numero de Dias Cotizados",44,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",120
"2841","Numero de Dias Cotizados",46,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",120
"2842","Numero de Dias Cotizados",48,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",459
"2843","Numero de Dias Cotizados",50,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",450
"2844","Numero de Dias Cotizados",51,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",240
"2845","Numero de Dias Cotizados",52,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",330
"2846","Numero de Dias Cotizados",53,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",240
"2847","Numero de Dias Cotizados",54,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",360
"2848","Numero de Dias Cotizados",55,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",236
"2849","Numero de Dias Cotizados",56,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",180
"2850","Numero de Dias Cotizados",57,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",120
"2851","Numero de Dias Cotizados",59,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",240
"2852","Numero de Dias Cotizados",61,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",120
"2853","Numero de Dias Cotizados",62,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",90
"2854","Numero de Dias Cotizados",63,"MASCULINO","2019/11/08","NO REPORTADO","25793 - Tausa",180
"2855","Numero de Dias Cotizados",34,"MASCULINO","2019/11/12","NO REPORTADO","25793 - Tausa",120
"2856","Numero de Dias Cotizados",69,"MASCULINO","2019/11/12","NO REPORTADO","25793 - Tausa",120
"2857","Numero de Dias Cotizados",21,"FEMENINO","2019/11/14","NO REPORTADO","25793 - Tausa",4
"2858","Numero de Dias Cotizados",22,"FEMENINO","2019/11/14","NO REPORTADO","25793 - Tausa",30
"2859","Numero de Dias Cotizados",23,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",120
"2860","Numero de Dias Cotizados",26,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",60
"2861","Numero de Dias Cotizados",27,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",120
"2862","Numero de Dias Cotizados",29,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",116
"2863","Numero de Dias Cotizados",33,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",112
"2864","Numero de Dias Cotizados",47,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",120
"2865","Numero de Dias Cotizados",51,"MASCULINO","2019/11/14","NO REPORTADO","25793 - Tausa",120
"2866","Numero de Dias Cotizados",25,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2867","Numero de Dias Cotizados",33,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2868","Numero de Dias Cotizados",35,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2869","Numero de Dias Cotizados",37,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2870","Numero de Dias Cotizados",38,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",180
"2871","Numero de Dias Cotizados",39,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2872","Numero de Dias Cotizados",41,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",240
"2873","Numero de Dias Cotizados",42,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2874","Numero de Dias Cotizados",53,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",180
"2875","Numero de Dias Cotizados",55,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",240
"2876","Numero de Dias Cotizados",56,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",240
"2877","Numero de Dias Cotizados",57,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2878","Numero de Dias Cotizados",60,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2879","Numero de Dias Cotizados",62,"MASCULINO","2019/11/15","NO REPORTADO","25793 - Tausa",120
"2880","Numero de Dias Cotizados",35,"MASCULINO","2019/11/19","NO REPORTADO","25793 - Tausa",64
"2881","Numero de Dias Cotizados",23,"FEMENINO","2019/11/25","NO REPORTADO","25793 - Tausa",180
"2882","Numero de Dias Cotizados",57,"FEMENINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2883","Numero de Dias Cotizados",23,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",240
"2884","Numero de Dias Cotizados",24,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",240
"2885","Numero de Dias Cotizados",28,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2886","Numero de Dias Cotizados",29,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",44
"2887","Numero de Dias Cotizados",34,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2888","Numero de Dias Cotizados",36,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2889","Numero de Dias Cotizados",37,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2890","Numero de Dias Cotizados",38,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",240
"2891","Numero de Dias Cotizados",40,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2892","Numero de Dias Cotizados",42,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",110
"2893","Numero de Dias Cotizados",43,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",148
"2894","Numero de Dias Cotizados",48,"MASCULINO","2019/11/25","NO REPORTADO","25793 - Tausa",120
"2895","Numero de Dias Cotizados",28,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2896","Numero de Dias Cotizados",29,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2897","Numero de Dias Cotizados",31,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2898","Numero de Dias Cotizados",33,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2899","Numero de Dias Cotizados",37,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2900","Numero de Dias Cotizados",51,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",98
"2901","Numero de Dias Cotizados",53,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2902","Numero de Dias Cotizados",60,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2903","Numero de Dias Cotizados",64,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2904","Numero de Dias Cotizados",65,"MASCULINO","2019/11/26","NO REPORTADO","25793 - Tausa",120
"2905","Numero de Dias Cotizados",29,"MASCULINO","2019/12/02","NO REPORTADO","25793 - Tausa",113
"2906","Numero de Dias Cotizados",34,"FEMENINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2907","Numero de Dias Cotizados",27,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2908","Numero de Dias Cotizados",28,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2909","Numero de Dias Cotizados",34,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2910","Numero de Dias Cotizados",37,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2911","Numero de Dias Cotizados",41,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2912","Numero de Dias Cotizados",44,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2913","Numero de Dias Cotizados",69,"MASCULINO","2019/12/03","NO REPORTADO","25793 - Tausa",120
"2914","Numero de Dias Cotizados",36,"FEMENINO","2019/12/06","NO REPORTADO","25793 - Tausa",116
"2915","Numero de Dias Cotizados",37,"FEMENINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2916","Numero de Dias Cotizados",44,"FEMENINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2917","Numero de Dias Cotizados",49,"FEMENINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2918","Numero de Dias Cotizados",23,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",118
"2919","Numero de Dias Cotizados",24,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",478
"2920","Numero de Dias Cotizados",25,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2921","Numero de Dias Cotizados",26,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",231
"2922","Numero de Dias Cotizados",27,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2923","Numero de Dias Cotizados",28,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",109
"2924","Numero de Dias Cotizados",29,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",360
"2925","Numero de Dias Cotizados",30,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2926","Numero de Dias Cotizados",31,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",658
"2927","Numero de Dias Cotizados",32,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",660
"2928","Numero de Dias Cotizados",33,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2929","Numero de Dias Cotizados",34,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",530
"2930","Numero de Dias Cotizados",35,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",336
"2931","Numero de Dias Cotizados",36,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2932","Numero de Dias Cotizados",37,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2933","Numero de Dias Cotizados",38,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",360
"2934","Numero de Dias Cotizados",40,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",318
"2935","Numero de Dias Cotizados",41,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",815
"2936","Numero de Dias Cotizados",43,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2937","Numero de Dias Cotizados",44,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2938","Numero de Dias Cotizados",46,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2939","Numero de Dias Cotizados",48,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",471
"2940","Numero de Dias Cotizados",50,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",480
"2941","Numero de Dias Cotizados",51,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2942","Numero de Dias Cotizados",52,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",360
"2943","Numero de Dias Cotizados",53,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2944","Numero de Dias Cotizados",54,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",328
"2945","Numero de Dias Cotizados",55,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",238
"2946","Numero de Dias Cotizados",56,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2947","Numero de Dias Cotizados",57,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2948","Numero de Dias Cotizados",58,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2949","Numero de Dias Cotizados",59,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",240
"2950","Numero de Dias Cotizados",61,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",120
"2951","Numero de Dias Cotizados",62,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",90
"2952","Numero de Dias Cotizados",63,"MASCULINO","2019/12/06","NO REPORTADO","25793 - Tausa",60
"2953","Numero de Dias Cotizados",43,"MASCULINO","2019/12/10","NO REPORTADO","25793 - Tausa",44
"2954","Numero de Dias Cotizados",25,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2955","Numero de Dias Cotizados",33,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2956","Numero de Dias Cotizados",35,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2957","Numero de Dias Cotizados",37,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2958","Numero de Dias Cotizados",38,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",180
"2959","Numero de Dias Cotizados",39,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",180
"2960","Numero de Dias Cotizados",41,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",240
"2961","Numero de Dias Cotizados",42,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2962","Numero de Dias Cotizados",53,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2963","Numero de Dias Cotizados",55,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",240
"2964","Numero de Dias Cotizados",56,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",240
"2965","Numero de Dias Cotizados",57,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2966","Numero de Dias Cotizados",60,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",94
"2967","Numero de Dias Cotizados",62,"MASCULINO","2019/12/12","NO REPORTADO","25793 - Tausa",120
"2968","Numero de Dias Cotizados",22,"FEMENINO","2019/12/16","NO REPORTADO","25793 - Tausa",30
"2969","Numero de Dias Cotizados",23,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",106
"2970","Numero de Dias Cotizados",26,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",120
"2971","Numero de Dias Cotizados",27,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",120
"2972","Numero de Dias Cotizados",29,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",120
"2973","Numero de Dias Cotizados",33,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",120
"2974","Numero de Dias Cotizados",47,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",120
"2975","Numero de Dias Cotizados",51,"MASCULINO","2019/12/16","NO REPORTADO","25793 - Tausa",120
"2976","Numero de Dias Cotizados",35,"MASCULINO","2019/12/17","NO REPORTADO","25793 - Tausa",120
"2977","Numero de Dias Cotizados",23,"FEMENINO","2019/12/19","NO REPORTADO","25793 - Tausa",180
"2978","Numero de Dias Cotizados",57,"FEMENINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2979","Numero de Dias Cotizados",23,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",240
"2980","Numero de Dias Cotizados",24,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",240
"2981","Numero de Dias Cotizados",28,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",322
"2982","Numero de Dias Cotizados",29,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2983","Numero de Dias Cotizados",31,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2984","Numero de Dias Cotizados",33,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2985","Numero de Dias Cotizados",34,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",4
"2986","Numero de Dias Cotizados",36,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2987","Numero de Dias Cotizados",37,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",240
"2988","Numero de Dias Cotizados",38,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",240
"2989","Numero de Dias Cotizados",40,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2990","Numero de Dias Cotizados",42,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2991","Numero de Dias Cotizados",43,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",84
"2992","Numero de Dias Cotizados",48,"MASCULINO","2019/12/19","NO REPORTADO","25793 - Tausa",120
"2993","Numero de Dias Cotizados",51,"MASCULINO","2019/12/23","NO REPORTADO","25793 - Tausa",120
"2994","Numero de Dias Cotizados",53,"MASCULINO","2019/12/23","NO REPORTADO","25793 - Tausa",120
"2995","Numero de Dias Cotizados",60,"MASCULINO","2019/12/23","NO REPORTADO","25793 - Tausa",120
"2996","Numero de Dias Cotizados",64,"MASCULINO","2019/12/23","NO REPORTADO","25793 - Tausa",120
"2997","Numero de Dias Cotizados",65,"MASCULINO","2019/12/23","NO REPORTADO","25793 - Tausa",120
"2998","Numero de Dias Cotizados",25,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"2999","Numero de Dias Cotizados",33,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3000","Numero de Dias Cotizados",35,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",73
"3001","Numero de Dias Cotizados",37,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3002","Numero de Dias Cotizados",38,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3003","Numero de Dias Cotizados",39,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3004","Numero de Dias Cotizados",41,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",78
"3005","Numero de Dias Cotizados",42,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3006","Numero de Dias Cotizados",53,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3007","Numero de Dias Cotizados",55,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",78
"3008","Numero de Dias Cotizados",56,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",112
"3009","Numero de Dias Cotizados",57,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3010","Numero de Dias Cotizados",60,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",59
"3011","Numero de Dias Cotizados",62,"MASCULINO","2020/01/02","NO REPORTADO","25793 - Tausa",39
"3012","Numero de Dias Cotizados",34,"FEMENINO","2020/01/07","NO REPORTADO","25793 - Tausa",81
"3013","Numero de Dias Cotizados",27,"MASCULINO","2020/01/07","NO REPORTADO","25793 - Tausa",81
"3014","Numero de Dias Cotizados",28,"MASCULINO","2020/01/07","NO REPORTADO","25793 - Tausa",81
"3015","Numero de Dias Cotizados",37,"MASCULINO","2020/01/07","NO REPORTADO","25793 - Tausa",81
"3016","Numero de Dias Cotizados",41,"MASCULINO","2020/01/07","NO REPORTADO","25793 - Tausa",81
"3017","Numero de Dias Cotizados",44,"MASCULINO","2020/01/07","NO REPORTADO","25793 - Tausa",81
"3018","Numero de Dias Cotizados",36,"FEMENINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3019","Numero de Dias Cotizados",37,"FEMENINO","2020/01/09","NO REPORTADO","25793 - Tausa",79
"3020","Numero de Dias Cotizados",44,"FEMENINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3021","Numero de Dias Cotizados",49,"FEMENINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3022","Numero de Dias Cotizados",23,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3023","Numero de Dias Cotizados",24,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",356
"3024","Numero de Dias Cotizados",25,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3025","Numero de Dias Cotizados",26,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",180
"3026","Numero de Dias Cotizados",27,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",180
"3027","Numero de Dias Cotizados",28,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",66
"3028","Numero de Dias Cotizados",29,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",405
"3029","Numero de Dias Cotizados",30,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",180
"3030","Numero de Dias Cotizados",31,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",495
"3031","Numero de Dias Cotizados",32,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",424
"3032","Numero de Dias Cotizados",33,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3033","Numero de Dias Cotizados",34,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",360
"3034","Numero de Dias Cotizados",35,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",270
"3035","Numero de Dias Cotizados",36,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",178
"3036","Numero de Dias Cotizados",37,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3037","Numero de Dias Cotizados",38,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",267
"3038","Numero de Dias Cotizados",40,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",266
"3039","Numero de Dias Cotizados",41,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",711
"3040","Numero de Dias Cotizados",43,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",180
"3041","Numero de Dias Cotizados",44,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3042","Numero de Dias Cotizados",46,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3043","Numero de Dias Cotizados",48,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",360
"3044","Numero de Dias Cotizados",50,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",360
"3045","Numero de Dias Cotizados",51,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",178
"3046","Numero de Dias Cotizados",52,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",257
"3047","Numero de Dias Cotizados",53,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",164
"3048","Numero de Dias Cotizados",54,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",180
"3049","Numero de Dias Cotizados",55,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",166
"3050","Numero de Dias Cotizados",56,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3051","Numero de Dias Cotizados",57,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3052","Numero de Dias Cotizados",59,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",180
"3053","Numero de Dias Cotizados",61,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",90
"3054","Numero de Dias Cotizados",62,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",60
"3055","Numero de Dias Cotizados",63,"MASCULINO","2020/01/09","NO REPORTADO","25793 - Tausa",30
"3056","Numero de Dias Cotizados",58,"MASCULINO","2020/01/10","NO REPORTADO","25793 - Tausa",88
"3057","Numero de Dias Cotizados",34,"MASCULINO","2020/01/13","NO REPORTADO","25793 - Tausa",80
"3058","Numero de Dias Cotizados",69,"MASCULINO","2020/01/13","NO REPORTADO","25793 - Tausa",90
"3059","Numero de Dias Cotizados",23,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",90
"3060","Numero de Dias Cotizados",26,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",90
"3061","Numero de Dias Cotizados",27,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",90
"3062","Numero de Dias Cotizados",29,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",90
"3063","Numero de Dias Cotizados",33,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",78
"3064","Numero de Dias Cotizados",47,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",90
"3065","Numero de Dias Cotizados",51,"MASCULINO","2020/01/14","NO REPORTADO","25793 - Tausa",90
"3066","Numero de Dias Cotizados",35,"MASCULINO","2020/01/20","NO REPORTADO","25793 - Tausa",90
"3067","Numero de Dias Cotizados",28,"MASCULINO","2020/01/21","NO REPORTADO","25793 - Tausa",90
"3068","Numero de Dias Cotizados",29,"MASCULINO","2020/01/21","NO REPORTADO","25793 - Tausa",90
"3069","Numero de Dias Cotizados",31,"MASCULINO","2020/01/21","NO REPORTADO","25793 - Tausa",90
"3070","Numero de Dias Cotizados",33,"MASCULINO","2020/01/21","NO REPORTADO","25793 - Tausa",90
"3071","Numero de Dias Cotizados",37,"MASCULINO","2020/01/21","NO REPORTADO","25793 - Tausa",90
"3072","Numero de Dias Cotizados",23,"FEMENINO","2020/01/22","NO REPORTADO","25793 - Tausa",120
"3073","Numero de Dias Cotizados",57,"FEMENINO","2020/01/22","NO REPORTADO","25793 - Tausa",90
"3074","Numero de Dias Cotizados",23,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",178
"3075","Numero de Dias Cotizados",24,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",174
"3076","Numero de Dias Cotizados",28,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",180
"3077","Numero de Dias Cotizados",36,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",90
"3078","Numero de Dias Cotizados",37,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",90
"3079","Numero de Dias Cotizados",38,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",136
"3080","Numero de Dias Cotizados",40,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",90
"3081","Numero de Dias Cotizados",42,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",88
"3082","Numero de Dias Cotizados",48,"MASCULINO","2020/01/22","NO REPORTADO","25793 - Tausa",90
"3083","Numero de Dias Cotizados",51,"MASCULINO","2020/01/24","NO REPORTADO","25793 - Tausa",82
