"","Measures","Edad","Sexo","Hierarchy","Etnia","Municipio","value"
"5336","Número de Cotizantes",26,"FEMENINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5337","Número de Cotizantes",28,"FEMENINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5338","Número de Cotizantes",48,"FEMENINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5339","Número de Cotizantes",51,"FEMENINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5340","Número de Cotizantes",22,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5341","Número de Cotizantes",23,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",3
"5342","Número de Cotizantes",24,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5343","Número de Cotizantes",25,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5344","Número de Cotizantes",30,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5345","Número de Cotizantes",34,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5346","Número de Cotizantes",36,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5347","Número de Cotizantes",38,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5348","Número de Cotizantes",39,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5349","Número de Cotizantes",41,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5350","Número de Cotizantes",42,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5351","Número de Cotizantes",43,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5352","Número de Cotizantes",44,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5353","Número de Cotizantes",45,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5354","Número de Cotizantes",46,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5355","Número de Cotizantes",48,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5356","Número de Cotizantes",49,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5357","Número de Cotizantes",51,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5358","Número de Cotizantes",52,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",3
"5359","Número de Cotizantes",53,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5360","Número de Cotizantes",54,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5361","Número de Cotizantes",56,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5362","Número de Cotizantes",57,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5363","Número de Cotizantes",59,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5364","Número de Cotizantes",60,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",3
"5365","Número de Cotizantes",61,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5366","Número de Cotizantes",65,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",2
"5367","Número de Cotizantes",66,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5368","Número de Cotizantes",75,"MASCULINO","2019/02/11","NO REPORTADO","25781 - Sutatausa",1
"5369","Número de Cotizantes",29,"MASCULINO","2019/02/12","NO REPORTADO","25781 - Sutatausa",1
"5370","Número de Cotizantes",37,"MASCULINO","2019/02/13","NO REPORTADO","25781 - Sutatausa",1
"5371","Número de Cotizantes",35,"FEMENINO","2019/02/20","NO REPORTADO","25781 - Sutatausa",1
"5372","Número de Cotizantes",26,"MASCULINO","2019/02/20","NO REPORTADO","25781 - Sutatausa",1
"5373","Número de Cotizantes",28,"MASCULINO","2019/02/20","NO REPORTADO","25781 - Sutatausa",1
"5374","Número de Cotizantes",35,"MASCULINO","2019/02/20","NO REPORTADO","25781 - Sutatausa",1
"5375","Número de Cotizantes",51,"MASCULINO","2019/02/20","NO REPORTADO","25781 - Sutatausa",1
"5376","Número de Cotizantes",51,"MASCULINO","2019/03/04","NO REPORTADO","25781 - Sutatausa",1
"5377","Número de Cotizantes",22,"FEMENINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5378","Número de Cotizantes",23,"FEMENINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5379","Número de Cotizantes",27,"FEMENINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5380","Número de Cotizantes",30,"FEMENINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5381","Número de Cotizantes",35,"FEMENINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5382","Número de Cotizantes",49,"FEMENINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5383","Número de Cotizantes",23,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5384","Número de Cotizantes",24,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5385","Número de Cotizantes",25,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",3
"5386","Número de Cotizantes",27,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5387","Número de Cotizantes",28,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5388","Número de Cotizantes",31,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5389","Número de Cotizantes",32,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5390","Número de Cotizantes",33,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5391","Número de Cotizantes",36,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",3
"5392","Número de Cotizantes",37,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5393","Número de Cotizantes",38,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",4
"5394","Número de Cotizantes",39,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5395","Número de Cotizantes",40,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5396","Número de Cotizantes",41,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",3
"5397","Número de Cotizantes",42,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5398","Número de Cotizantes",44,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5399","Número de Cotizantes",46,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5400","Número de Cotizantes",49,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5401","Número de Cotizantes",53,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5402","Número de Cotizantes",54,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5403","Número de Cotizantes",55,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5404","Número de Cotizantes",57,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",2
"5405","Número de Cotizantes",59,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5406","Número de Cotizantes",61,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5407","Número de Cotizantes",64,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5408","Número de Cotizantes",70,"MASCULINO","2019/03/05","NO REPORTADO","25781 - Sutatausa",1
"5409","Número de Cotizantes",26,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5410","Número de Cotizantes",28,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5411","Número de Cotizantes",40,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5412","Número de Cotizantes",48,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5413","Número de Cotizantes",51,"FEMENINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5414","Número de Cotizantes",22,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5415","Número de Cotizantes",23,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",3
"5416","Número de Cotizantes",24,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5417","Número de Cotizantes",25,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5418","Número de Cotizantes",28,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5419","Número de Cotizantes",30,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5420","Número de Cotizantes",34,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5421","Número de Cotizantes",36,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5422","Número de Cotizantes",38,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5423","Número de Cotizantes",39,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5424","Número de Cotizantes",41,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5425","Número de Cotizantes",42,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5426","Número de Cotizantes",43,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",3
"5427","Número de Cotizantes",44,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5428","Número de Cotizantes",45,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5429","Número de Cotizantes",46,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5430","Número de Cotizantes",48,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5431","Número de Cotizantes",49,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5432","Número de Cotizantes",51,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",3
"5433","Número de Cotizantes",52,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",3
"5434","Número de Cotizantes",53,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5435","Número de Cotizantes",54,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5436","Número de Cotizantes",56,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5437","Número de Cotizantes",57,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5438","Número de Cotizantes",59,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5439","Número de Cotizantes",60,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",3
"5440","Número de Cotizantes",61,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5441","Número de Cotizantes",65,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",2
"5442","Número de Cotizantes",66,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5443","Número de Cotizantes",75,"MASCULINO","2019/03/07","NO REPORTADO","25781 - Sutatausa",1
"5444","Número de Cotizantes",36,"MASCULINO","2019/03/11","NO REPORTADO","25781 - Sutatausa",1
"5445","Número de Cotizantes",30,"FEMENINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",1
"5446","Número de Cotizantes",46,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",1
"5447","Número de Cotizantes",52,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",1
"5448","Número de Cotizantes",53,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",1
"5449","Número de Cotizantes",54,"MASCULINO","2019/03/12","NO REPORTADO","25781 - Sutatausa",1
"5450","Número de Cotizantes",29,"MASCULINO","2019/03/13","NO REPORTADO","25781 - Sutatausa",1
"5451","Número de Cotizantes",37,"MASCULINO","2019/03/13","NO REPORTADO","25781 - Sutatausa",2
"5452","Número de Cotizantes",35,"FEMENINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",1
"5453","Número de Cotizantes",26,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",1
"5454","Número de Cotizantes",28,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",1
"5455","Número de Cotizantes",35,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",1
"5456","Número de Cotizantes",51,"MASCULINO","2019/03/21","NO REPORTADO","25781 - Sutatausa",1
"5457","Número de Cotizantes",22,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5458","Número de Cotizantes",23,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5459","Número de Cotizantes",27,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5460","Número de Cotizantes",30,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5461","Número de Cotizantes",35,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5462","Número de Cotizantes",49,"FEMENINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5463","Número de Cotizantes",23,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5464","Número de Cotizantes",24,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5465","Número de Cotizantes",25,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",3
"5466","Número de Cotizantes",27,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5467","Número de Cotizantes",28,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5468","Número de Cotizantes",31,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5469","Número de Cotizantes",33,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5470","Número de Cotizantes",36,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",3
"5471","Número de Cotizantes",37,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5472","Número de Cotizantes",38,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",4
"5473","Número de Cotizantes",39,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5474","Número de Cotizantes",40,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5475","Número de Cotizantes",41,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",4
"5476","Número de Cotizantes",42,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5477","Número de Cotizantes",44,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5478","Número de Cotizantes",46,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5479","Número de Cotizantes",49,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5480","Número de Cotizantes",53,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5481","Número de Cotizantes",54,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5482","Número de Cotizantes",55,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5483","Número de Cotizantes",57,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",2
"5484","Número de Cotizantes",59,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5485","Número de Cotizantes",61,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5486","Número de Cotizantes",64,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5487","Número de Cotizantes",70,"MASCULINO","2019/04/02","NO REPORTADO","25781 - Sutatausa",1
"5488","Número de Cotizantes",51,"MASCULINO","2019/04/03","NO REPORTADO","25781 - Sutatausa",1
"5489","Número de Cotizantes",40,"FEMENINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5490","Número de Cotizantes",28,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5491","Número de Cotizantes",41,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5492","Número de Cotizantes",43,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5493","Número de Cotizantes",48,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5494","Número de Cotizantes",51,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5495","Número de Cotizantes",53,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5496","Número de Cotizantes",57,"MASCULINO","2019/04/05","NO REPORTADO","25781 - Sutatausa",1
"5497","Número de Cotizantes",41,"MASCULINO","2019/04/09","NO REPORTADO","25781 - Sutatausa",1
"5498","Número de Cotizantes",26,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5499","Número de Cotizantes",28,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5500","Número de Cotizantes",48,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5501","Número de Cotizantes",51,"FEMENINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5502","Número de Cotizantes",22,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5503","Número de Cotizantes",23,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5504","Número de Cotizantes",24,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5505","Número de Cotizantes",25,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5506","Número de Cotizantes",29,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5507","Número de Cotizantes",30,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5508","Número de Cotizantes",34,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5509","Número de Cotizantes",36,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5510","Número de Cotizantes",38,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5511","Número de Cotizantes",39,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5512","Número de Cotizantes",41,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5513","Número de Cotizantes",42,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5514","Número de Cotizantes",43,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5515","Número de Cotizantes",44,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5516","Número de Cotizantes",45,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5517","Número de Cotizantes",46,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5518","Número de Cotizantes",48,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5519","Número de Cotizantes",49,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5520","Número de Cotizantes",51,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5521","Número de Cotizantes",52,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",3
"5522","Número de Cotizantes",53,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5523","Número de Cotizantes",54,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5524","Número de Cotizantes",56,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5525","Número de Cotizantes",57,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5526","Número de Cotizantes",59,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5527","Número de Cotizantes",60,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",3
"5528","Número de Cotizantes",61,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5529","Número de Cotizantes",65,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",2
"5530","Número de Cotizantes",66,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5531","Número de Cotizantes",75,"MASCULINO","2019/04/10","NO REPORTADO","25781 - Sutatausa",1
"5532","Número de Cotizantes",37,"MASCULINO","2019/04/11","NO REPORTADO","25781 - Sutatausa",1
"5533","Número de Cotizantes",26,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5534","Número de Cotizantes",35,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5535","Número de Cotizantes",41,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5536","Número de Cotizantes",52,"FEMENINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5537","Número de Cotizantes",25,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5538","Número de Cotizantes",32,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5539","Número de Cotizantes",36,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5540","Número de Cotizantes",38,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5541","Número de Cotizantes",49,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5542","Número de Cotizantes",51,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5543","Número de Cotizantes",52,"MASCULINO","2019/04/22","NO REPORTADO","25781 - Sutatausa",1
"5544","Número de Cotizantes",35,"FEMENINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",1
"5545","Número de Cotizantes",26,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",1
"5546","Número de Cotizantes",28,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",1
"5547","Número de Cotizantes",35,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",1
"5548","Número de Cotizantes",51,"MASCULINO","2019/04/24","NO REPORTADO","25781 - Sutatausa",1
"5549","Número de Cotizantes",51,"MASCULINO","2019/05/03","NO REPORTADO","25781 - Sutatausa",1
"5550","Número de Cotizantes",55,"MASCULINO","2019/05/03","NO REPORTADO","25781 - Sutatausa",1
"5551","Número de Cotizantes",22,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5552","Número de Cotizantes",23,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5553","Número de Cotizantes",27,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5554","Número de Cotizantes",30,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5555","Número de Cotizantes",35,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5556","Número de Cotizantes",49,"FEMENINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5557","Número de Cotizantes",23,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5558","Número de Cotizantes",24,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5559","Número de Cotizantes",25,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",3
"5560","Número de Cotizantes",27,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5561","Número de Cotizantes",28,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5562","Número de Cotizantes",31,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5563","Número de Cotizantes",33,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5564","Número de Cotizantes",36,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",3
"5565","Número de Cotizantes",37,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5566","Número de Cotizantes",38,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",4
"5567","Número de Cotizantes",39,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5568","Número de Cotizantes",40,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5569","Número de Cotizantes",41,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",4
"5570","Número de Cotizantes",42,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5571","Número de Cotizantes",44,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5572","Número de Cotizantes",46,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5573","Número de Cotizantes",49,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5574","Número de Cotizantes",53,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5575","Número de Cotizantes",54,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5576","Número de Cotizantes",57,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",2
"5577","Número de Cotizantes",59,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5578","Número de Cotizantes",61,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5579","Número de Cotizantes",64,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5580","Número de Cotizantes",70,"MASCULINO","2019/05/06","NO REPORTADO","25781 - Sutatausa",1
"5581","Número de Cotizantes",26,"FEMENINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5582","Número de Cotizantes",40,"FEMENINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5583","Número de Cotizantes",28,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5584","Número de Cotizantes",41,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5585","Número de Cotizantes",43,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5586","Número de Cotizantes",48,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5587","Número de Cotizantes",51,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5588","Número de Cotizantes",53,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5589","Número de Cotizantes",57,"MASCULINO","2019/05/08","NO REPORTADO","25781 - Sutatausa",1
"5590","Número de Cotizantes",36,"MASCULINO","2019/05/10","NO REPORTADO","25781 - Sutatausa",1
"5591","Número de Cotizantes",41,"MASCULINO","2019/05/10","NO REPORTADO","25781 - Sutatausa",1
"5592","Número de Cotizantes",26,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5593","Número de Cotizantes",28,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5594","Número de Cotizantes",48,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5595","Número de Cotizantes",51,"FEMENINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5596","Número de Cotizantes",22,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5597","Número de Cotizantes",23,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5598","Número de Cotizantes",24,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
