geo_id,departamento_id,municipio_id,department_key,municipality_key,departamento,municipio,total votantes,total votos reportados,siglas candidato ganador,votos candidato ganador,porcentaje de votos con los que gana
25377,25,377,cundinamarca,la calera,CUNDINAMARCA,la calera,18287,17739,AE,7725,"42,72%"
25386,25,386,cundinamarca,la mesa,CUNDINAMARCA,la mesa,18128,17621,AE,9127,"51,00%"
25394,25,394,cundinamarca,la palma,CUNDINAMARCA,la palma,4033,3932,AE,2358,"59,26%"
25398,25,398,cundinamarca,la pena,CUNDINAMARCA,la pena,3560,3471,AE,2456,"69,89%"
25402,25,402,cundinamarca,la vega cundinamarca,CUNDINAMARCA,la vega,9644,9437,AE,6072,"63,56%"
25407,25,407,cundinamarca,lenguazaque,CUNDINAMARCA,lenguazaque,5601,5462,AE,4162,"75,08%"
25426,25,426,cundinamarca,macheta,CUNDINAMARCA,macheta,4306,4213,AE,2939,"69,03%"
25430,25,430,cundinamarca,madrid,CUNDINAMARCA,madrid,69475,66584,ICC,31763,"46,65%"
25436,25,436,cundinamarca,manta,CUNDINAMARCA,manta,2727,2682,AE,1768,"65,02%"
25438,25,438,cundinamarca,medina,CUNDINAMARCA,medina,4303,4214,AE,3176,"74,53%"
25473,25,473,cundinamarca,mosquera cundinamarca,CUNDINAMARCA,mosquera,74839,72315,ICC,31194,"42,23%"
25483,25,483,cundinamarca,narino cundinamarca,CUNDINAMARCA,narino,1561,1530,AE,697,"45,14%"
25486,25,486,cundinamarca,nemocon,CUNDINAMARCA,nemocon,8560,8136,AE,3786,"45,47%"
25488,25,488,cundinamarca,nilo,CUNDINAMARCA,nilo,3629,3563,AE,2133,"59,15%"
25489,25,489,cundinamarca,nimaima,CUNDINAMARCA,nimaima,2260,2229,AE,1579,"70,24%"
25491,25,491,cundinamarca,nocaima,CUNDINAMARCA,nocaima,3609,3539,AE,2080,"58,19%"
25513,25,513,cundinamarca,pacho,CUNDINAMARCA,pacho,15015,14609,AE,9225,"62,14%"
25518,25,518,cundinamarca,paime,CUNDINAMARCA,paime,2534,2494,AE,1704,"67,67%"
25524,25,524,cundinamarca,pandi,CUNDINAMARCA,pandi,2586,2524,AE,1336,"52,18%"
25530,25,530,cundinamarca,paratebueno,CUNDINAMARCA,paratebueno,4779,4683,AE,3221,"68,16%"
25535,25,535,cundinamarca,pasca,CUNDINAMARCA,pasca,5375,5186,ICC,2513,"47,59%"
25572,25,572,cundinamarca,puerto salgar,CUNDINAMARCA,puerto salgar,7603,7315,AE,3757,"50,49%"
25580,25,580,cundinamarca,puli,CUNDINAMARCA,puli,1447,1406,AE,825,"57,81%"
25592,25,592,cundinamarca,quebradanegra,CUNDINAMARCA,quebradanegra,3107,3064,AE,2357,"76,35%"
25594,25,594,cundinamarca,quetame,CUNDINAMARCA,quetame,3968,3871,AE,2300,"58,53%"
25596,25,596,cundinamarca,quipile,CUNDINAMARCA,quipile,3693,3632,AE,2428,"66,28%"
25612,25,612,cundinamarca,ricaurte cundinamarca,CUNDINAMARCA,ricaurte,8306,8112,AE,4451,"54,04%"
25645,25,645,cundinamarca,san antonio de tequendama,CUNDINAMARCA,san antonio del tequendama,6324,6178,AE,3165,"50,53%"
25649,25,649,cundinamarca,san bernardo cundinamarca,CUNDINAMARCA,san bernardo,4523,4439,AE,2595,"57,92%"
25653,25,653,cundinamarca,san cayetano cundinamarca,CUNDINAMARCA,san cayetano,2337,2297,AE,1560,"67,18%"
25658,25,658,cundinamarca,san francisco cundinamarca,CUNDINAMARCA,san francisco,6418,6259,AE,3805,"59,94%"
25662,25,662,cundinamarca,san juan de rioseco,CUNDINAMARCA,san juan de rio seco,5342,5221,AE,3126,"59,23%"
25718,25,718,cundinamarca,sasaima,CUNDINAMARCA,sasaima,6148,5945,AE,3590,"59,31%"
25736,25,736,cundinamarca,sesquile,CUNDINAMARCA,sesquile,7075,6697,AE,2970,"43,33%"
25740,25,740,cundinamarca,sibate,CUNDINAMARCA,sibate,19037,18300,ICC,8296,"44,40%"
25743,25,743,cundinamarca,silvania,CUNDINAMARCA,silvania,13475,13116,AE,7081,"53,34%"
25745,25,745,cundinamarca,simijaca,CUNDINAMARCA,simijaca,6891,6678,AE,4122,"60,48%"
25754,25,754,cundinamarca,soacha,CUNDINAMARCA,soacha,259197,249841,ICC,139603,"54,72%"
25758,25,758,cundinamarca,sopo,CUNDINAMARCA,sopo,16417,15823,ICC,7099,"43,84%"
25769,25,769,cundinamarca,subachoque,CUNDINAMARCA,subachoque,9917,9585,AE,5771,"59,00%"
25772,25,772,cundinamarca,suesca,CUNDINAMARCA,suesca,8800,8280,ICC,3958,"46,41%"
25777,25,777,cundinamarca,supata,CUNDINAMARCA,supata,3050,2987,AE,2013,"66,47%"
25779,25,779,cundinamarca,susa,CUNDINAMARCA,susa,3774,3678,AE,2382,"63,60%"
25781,25,781,cundinamarca,sutatausa,CUNDINAMARCA,sutatausa,3114,2970,AE,1775,"58,29%"
25785,25,785,cundinamarca,tabio,CUNDINAMARCA,tabio,14024,13498,AE,6721,"48,67%"
25793,25,793,cundinamarca,tausa,CUNDINAMARCA,tausa,4554,4364,AE,2936,"65,57%"
25797,25,797,cundinamarca,tena,CUNDINAMARCA,tena,5259,5133,AE,2862,"54,97%"
25799,25,799,cundinamarca,tenjo,CUNDINAMARCA,tenjo,14852,14188,AE,6939,"47,82%"
25805,25,805,cundinamarca,tibacuy,CUNDINAMARCA,tibacuy,2956,2891,AE,1478,"50,65%"
25807,25,807,cundinamarca,tibirita,CUNDINAMARCA,tibirita,1823,1787,AE,1041,"57,67%"
25815,25,815,cundinamarca,tocaima,CUNDINAMARCA,tocaima,7129,6892,AE,3692,"52,57%"
25817,25,817,cundinamarca,tocancipa,CUNDINAMARCA,tocancipa,33627,32260,ICC,16891,"51,25%"
25823,25,823,cundinamarca,topaipi,CUNDINAMARCA,topaipi,2144,2095,AE,1420,"67,10%"
25839,25,839,cundinamarca,ubala,CUNDINAMARCA,ubala,4769,4639,AE,3176,"67,57%"
25841,25,841,cundinamarca,ubaque,CUNDINAMARCA,ubaque,4227,4096,AE,2580,"61,95%"
25843,25,843,cundinamarca,villa de san diego de ubate,CUNDINAMARCA,ubate,26112,25002,AE,13478,"52,59%"
25845,25,845,cundinamarca,une,CUNDINAMARCA,une,4542,4387,AE,2717,"60,66%"
25851,25,851,cundinamarca,utica,CUNDINAMARCA,utica,3146,3092,AE,2504,"80,05%"
25506,25,506,cundinamarca,venecia cundinamarca,CUNDINAMARCA,venecia,2188,2141,AE,1097,"50,64%"
25862,25,862,cundinamarca,vergara,CUNDINAMARCA,vergara,4180,4099,AE,2837,"68,39%"
25867,25,867,cundinamarca,viani,CUNDINAMARCA,viani,2781,2720,AE,1643,"59,57%"
25871,25,871,cundinamarca,villagomez,CUNDINAMARCA,villagomez,1251,1228,AE,784,"63,32%"
25873,25,873,cundinamarca,villapinzon,CUNDINAMARCA,villapinzon,10907,10579,AE,7402,"68,65%"
25875,25,875,cundinamarca,villeta,CUNDINAMARCA,villeta,16559,16155,AE,10548,"64,25%"
25878,25,878,cundinamarca,viota,CUNDINAMARCA,viota,7233,7089,AE,3681,"51,43%"
25885,25,885,cundinamarca,yacopi,CUNDINAMARCA,yacopi,5392,5288,AE,3944,"73,89%"
25898,25,898,cundinamarca,zipacon,CUNDINAMARCA,zipacon,2994,2881,AE,1444,"49,19%"
25899,25,899,cundinamarca,zipaquira,CUNDINAMARCA,zipaquira,85160,81988,ICC,39011,"46,56%"
94343,94,343,guainia,barranco minas,GUAINIA,barranco minas,1724,1675,ICC,1457,"85,70%"
94886,94,886,guainia,cacahual,GUAINIA,cacahual,41,38,ICC,31,"75,60%"
94001,94,001,guainia,inirida,GUAINIA,inirida,9623,9324,ICC,4926,"51,72%"
94885,94,885,guainia,la guadalupe,GUAINIA,la guadalupe,63,63,ICC,25,"39,68%"
94888,94,888,guainia,morichal nuevo,GUAINIA,morichal nuevo,56,56,ICC,43,"76,78%"
94887,94,887,guainia,campo alegre,GUAINIA,pana pana,247,232,ICC,144,"58,53%"
94884,94,884,guainia,puerto colombia guainia,GUAINIA,puerto colombia,226,225,AE,115,"50,88%"
94883,94,883,guainia,san felipe,GUAINIA,san felipe,154,149,AE,64,"41,83%"
95015,95,015,guaviare,calamar guaviare,GUAVIARE,calamar,3161,2967,ICC,1434,"46,55%"
95025,95,025,guaviare,el retorno,GUAVIARE,el retorno,4703,4458,AE,2609,"56,80%"
95200,95,200,guaviare,miraflores guaviare,GUAVIARE,miraflores,1160,1100,ICC,788,"69,73%"
95001,95,001,guaviare,san jose de guaviare,GUAVIARE,san jose del guaviare,25927,24436,AE,12040,"47,64%"
41006,41,006,huila,acevedo,HUILA,acevedo,12903,12572,AE,8820,"69,12%"
41013,41,013,huila,agrado,HUILA,agrado,4795,4667,AE,3022,"63,75%"
41016,41,016,huila,aipe,HUILA,aipe,9266,9004,AE,4851,"52,94%"
41020,41,020,huila,algeciras,HUILA,algeciras,9648,9205,AE,5261,"55,74%"
41026,41,026,huila,altamira,HUILA,altamira,2020,1974,AE,1075,"53,56%"
41078,41,078,huila,baraya,HUILA,baraya,3392,3237,AE,2084,"63,63%"
41132,41,132,huila,campoalegre,HUILA,campoalegre,15578,14860,AE,7645,"50,29%"
41206,41,206,huila,colombia,HUILA,colombia,3518,3445,AE,2382,"68,15%"
41244,41,244,huila,elias,HUILA,elias,2310,2255,AE,1482,"64,74%"
41298,41,298,huila,garzon,HUILA,garzon,37216,36031,AE,21897,"59,62%"
41306,41,306,huila,gigante,HUILA,gigante,12022,11657,AE,7006,"59,11%"
41319,41,319,huila,guadalupe,HUILA,guadalupe,8156,7895,AE,5302,"65,87%"
41349,41,349,huila,hobo,HUILA,hobo,3568,3439,AE,1901,"54,11%"
41357,41,357,huila,iquira,HUILA,iquira,4744,4599,AE,2119,"45,26%"
41359,41,359,huila,isnos,HUILA,isnos,13431,12808,AE,6223,"47,27%"
41378,41,378,huila,la argentina,HUILA,la argentina,6975,6679,AE,3918,"57,08%"
41396,41,396,huila,la plata,HUILA,la plata,26887,25881,AE,14671,"55,49%"
41483,41,483,huila,nataga,HUILA,nataga,2878,2744,AE,1268,"44,91%"
41001,41,001,huila,neiva,HUILA,neiva,185948,180731,AE,85998,"46,78%"
41503,41,503,huila,oporapa,HUILA,oporapa,5505,5370,AE,3870,"70,80%"
41518,41,518,huila,paicol,HUILA,paicol,3518,3449,AE,2560,"73,37%"
41524,41,524,huila,palermo,HUILA,palermo,13021,12651,AE,7265,"56,45%"
41530,41,530,huila,palestina huila,HUILA,palestina,6010,5772,AE,3491,"58,97%"
41548,41,548,huila,pital,HUILA,el pital,6205,6070,AE,3926,"63,80%"
41551,41,551,huila,pitalito,HUILA,pitalito,65462,63446,AE,34502,"53,31%"
41615,41,615,huila,rivera,HUILA,rivera,12595,12174,AE,6181,"49,83%"
41660,41,660,huila,saladoblanco,HUILA,saladoblanco,6342,6194,AE,4668,"74,29%"
41668,41,668,huila,san agustin,HUILA,san agustin,15796,15314,AE,8483,"54,34%"
41676,41,676,huila,santa maria huila,HUILA,santa maria,5222,5101,AE,3457,"66,85%"
41770,41,770,huila,suaza,HUILA,suaza,9179,8932,AE,6145,"67,73%"
41791,41,791,huila,tarqui,HUILA,tarqui,7663,7445,AE,5038,"66,39%"
41799,41,799,huila,tello,HUILA,tello,5824,5632,AE,3536,"61,55%"
41801,41,801,huila,teruel,HUILA,teruel,3864,3775,AE,2567,"67,02%"
41797,41,797,huila,tesalia,HUILA,tesalia,5531,5339,AE,3825,"70,33%"
41807,41,807,huila,timana,HUILA,timana,10041,9761,AE,6361,"64,05%"
41872,41,872,huila,villavieja,HUILA,villavieja,3993,3878,AE,1951,"49,55%"
41885,41,885,huila,yaguara,HUILA,yaguara,4830,4686,AE,2862,"60,07%"
44035,44,035,la guajira,albania la guajira,LA GUAJIRA,albania,10030,9769,ICC,7040,"71,20%"
44078,44,078,la guajira,barrancas,LA GUAJIRA,barrancas,12260,12070,ICC,8124,"66,64%"
44090,44,090,la guajira,dibulla,LA GUAJIRA,dibulla,8879,8665,ICC,5527,"62,88%"
44098,44,098,la guajira,distraccion,LA GUAJIRA,distraccion,4985,4889,ICC,2764,"55,86%"
44110,44,110,la guajira,el molino,LA GUAJIRA,el molino,4285,4184,ICC,2114,"49,94%"
44279,44,279,la guajira,fonseca,LA GUAJIRA,fonseca,15163,14850,ICC,9393,"62,34%"
44378,44,378,la guajira,hatonuevo,LA GUAJIRA,hatonuevo,7266,7127,ICC,5031,"69,73%"
44420,44,420,la guajira,la jagua de pilar,LA GUAJIRA,la jagua del pilar,2586,2516,ICC,1435,"56,14%"
44430,44,430,la guajira,maicao,LA GUAJIRA,maicao,50548,49142,ICC,25692,"51,40%"
44560,44,560,la guajira,manaure,LA GUAJIRA,manaure,13466,13015,ICC,7997,"60,67%"
44001,44,001,la guajira,riohacha,LA GUAJIRA,riohacha,70779,68623,ICC,37453,"53,58%"
44650,44,650,la guajira,san juan de cesar,LA GUAJIRA,san juan del cesar,18906,18472,AE,10232,"54,68%"
44847,44,847,la guajira,uribia,LA GUAJIRA,uribia,22886,21974,ICC,12551,"56,36%"
44855,44,855,la guajira,urumita,LA GUAJIRA,urumita,5345,5242,ICC,3036,"57,17%"
44874,44,874,la guajira,villanueva la guajira,LA GUAJIRA,villanueva,10080,9838,ICC,5027,"50,46%"
47030,47,030,magdalena,algarrobo,MAGDALENA,algarrobo,4953,4850,ICC,3585,"72,96%"
47053,47,053,magdalena,aracataca,MAGDALENA,aracataca,12494,12182,ICC,7645,"61,70%"
47058,47,058,magdalena,ariguani,MAGDALENA,ariguani,11450,11153,AE,5232,"46,31%"
47161,47,161,magdalena,cerro de san antonio,MAGDALENA,cerro de san antonio,3299,3250,AE,1769,"54,09%"
47170,47,170,magdalena,chivolo,MAGDALENA,chivolo,6929,6808,AE,3685,"53,54%"
47189,47,189,magdalena,cienaga,MAGDALENA,cienaga,43832,42524,ICC,25967,"59,95%"
47205,47,205,magdalena,concordia magdalena,MAGDALENA,concordia,4418,4363,ICC,2414,"55,00%"
47245,47,245,magdalena,el banco,MAGDALENA,el banco,22571,22127,AE,11876,"53,12%"
47258,47,258,magdalena,el pinon,MAGDALENA,el pinon,5849,5744,ICC,2868,"49,38%"
47268,47,268,magdalena,el reten,MAGDALENA,el reten,6939,6779,ICC,5223,"75,98%"
47288,47,288,magdalena,fundacion,MAGDALENA,fundacion,24745,24118,ICC,11518,"47,06%"
47318,47,318,magdalena,guamal magdalena,MAGDALENA,guamal,10388,10248,AE,5965,"57,72%"
47460,47,460,magdalena,nueva granada,MAGDALENA,nueva granada,7678,7514,AE,4128,"54,21%"
47541,47,541,magdalena,pedraza,MAGDALENA,pedraza,3846,3768,AE,2096,"55,24%"
47545,47,545,magdalena,pijino de carmen,MAGDALENA,pijino del carmen,4729,4635,AE,2588,"55,18%"
47551,47,551,magdalena,pivijay,MAGDALENA,pivijay,13228,12918,ICC,7442,"56,89%"
47555,47,555,magdalena,plato,MAGDALENA,plato,19713,19334,ICC,10745,"54,99%"
47570,47,570,magdalena,puebloviejo,MAGDALENA,pueblo viejo,8209,7991,ICC,4940,"60,95%"
47605,47,605,magdalena,remolino,MAGDALENA,remolino,3610,3557,ICC,2364,"65,84%"
47660,47,660,magdalena,sabanas de san angel,MAGDALENA,sabanas de san angel,5502,5406,AE,2687,"49,22%"
47675,47,675,magdalena,salamina magdalena,MAGDALENA,salamina,3895,3827,ICC,2013,"51,92%"
47692,47,692,magdalena,san sebastian de buenavista,MAGDALENA,san sebastian de buenavista,8129,8017,AE,4425,"54,70%"
47703,47,703,magdalena,san zenon,MAGDALENA,san zenon,4496,4439,AE,1888,"42,18%"
47707,47,707,magdalena,santa ana,MAGDALENA,santa ana,8699,8585,AE,5794,"66,95%"
47720,47,720,magdalena,santa barbara de pinto,MAGDALENA,santa barbara de pinto,4053,3984,ICC,2323,"57,69%"
47001,47,001,magdalena,santa marta,MAGDALENA,santa marta,217221,211364,ICC,112812,"52,40%"
47745,47,745,magdalena,sitionuevo,MAGDALENA,sitionuevo,7533,7366,ICC,4427,"59,40%"
47798,47,798,magdalena,tenerife,MAGDALENA,tenerife,5027,4913,ICC,2740,"55,05%"
47960,47,960,magdalena,zapayan,MAGDALENA,zapayan,3940,3872,AE,2435,"62,37%"
47980,47,980,magdalena,zona bananera,MAGDALENA,zona bananera,20618,19998,ICC,14635,"72,06%"
50006,50,006,meta,acacias,META,acacias,59158,56319,AE,30711,"53,45%"
50110,50,110,meta,barranca de upia,META,barranca de upia,3711,3529,AE,1818,"50,34%"
50124,50,124,meta,cabuyaro,META,cabuyaro,4255,4060,AE,2468,"59,32%"
50150,50,150,meta,castilla la nueva,META,castilla la nueva,10159,9684,AE,5026,"50,82%"
50223,50,223,meta,cubarral,META,cubarral,3933,3855,AE,2654,"67,98%"
50226,50,226,meta,cumaral,META,cumaral,13359,12933,AE,7338,"55,72%"
50245,50,245,meta,el calvario,META,el calvario,774,762,AE,527,"68,53%"
50251,50,251,meta,el castillo,META,el castillo,3468,3321,ICC,1529,"44,95%"
50270,50,270,meta,el dorado,META,el dorado,2601,2533,AE,1652,"64,43%"
50287,50,287,meta,fuente de oro,META,fuente de oro,5889,5658,AE,3214,"55,81%"
50313,50,313,meta,granada meta,META,granada,36192,34765,AE,19393,"54,67%"
50318,50,318,meta,guamal meta,META,guamal,10453,10112,AE,6331,"61,64%"
50350,50,350,meta,la macarena,META,la macarena,7367,6801,ICC,4053,"56,98%"
50400,50,400,meta,lejanias,META,lejanias,5201,4983,AE,3018,"59,38%"
50325,50,325,meta,mapiripan,META,mapiripan,2751,2634,AE,1260,"47,19%"
50330,50,330,meta,mesetas,META,mesetas,5332,5090,ICC,2625,"50,24%"
50450,50,450,meta,puerto concordia,META,puerto concordia,3651,3486,AE,1726,"48,55%"
50568,50,568,meta,puerto gaitan,META,puerto gaitan,35895,33409,ICC,15043,"43,69%"
50577,50,577,meta,puerto lleras,META,puerto lleras,3868,3767,AE,2259,"59,24%"
50573,50,573,meta,puerto lopez,META,puerto lopez,16159,15501,AE,8631,"54,60%"
50590,50,590,meta,puerto rico meta,META,puerto rico,5049,4783,ICC,2214,"45,25%"
50606,50,606,meta,restrepo meta,META,restrepo,11725,11501,AE,6950,"59,78%"
50680,50,680,meta,san carlos de guaroa,META,san carlos de guaroa,6174,5931,AE,3223,"53,37%"
50683,50,683,meta,san juan de arama,META,san juan de arama,3620,3502,AE,1682,"47,11%"
50686,50,686,meta,san juanito,META,san juanito,737,710,AE,522,"71,70%"
50689,50,689,meta,san martin meta,META,san martin,11784,11348,AE,6590,"56,98%"
50370,50,370,meta,uribe,META,la uribe,5040,4894,ICC,4282,"86,29%"
50001,50,001,meta,villavicencio,META,villavicencio,260921,254272,AE,136730,"52,99%"
50711,50,711,meta,vistahermosa,META,vistahermosa,7729,7301,AE,3670,"48,96%"
52019,52,019,narino,alban narino,NARIÑO,alban,4515,4347,AE,1787,"40,27%"
52022,52,022,narino,aldana,NARIÑO,aldana,4206,4083,ICC,2718,"65,71%"
52036,52,036,narino,ancuya,NARIÑO,ancuya,3881,3798,ICC,3033,"78,86%"
52051,52,051,narino,arboleda,NARIÑO,arboleda,3363,3227,ICC,1711,"51,69%"
52079,52,079,narino,barbacoas,NARIÑO,barbacoas,8127,7747,ICC,6204,"78,34%"
52083,52,083,narino,belen narino,NARIÑO,belen,3127,2958,ICC,1828,"59,25%"
52110,52,110,narino,buesaco,NARIÑO,buesaco,10801,10375,ICC,5091,"48,01%"
52240,52,240,narino,chachagui,NARIÑO,chachagui,8027,7811,ICC,5575,"70,31%"
52203,52,203,narino,colon narino,NARIÑO,colon,3754,3503,ICC,2515,"68,97%"
52207,52,207,narino,consaca,NARIÑO,consaca,5629,5403,ICC,3385,"61,33%"
52210,52,210,narino,contadero,NARIÑO,contadero,3804,3726,ICC,2331,"61,83%"
52215,52,215,narino,cordoba narino,NARIÑO,cordoba,6586,6400,ICC,5158,"79,07%"
52224,52,224,narino,cuaspud carlosama,NARIÑO,cuaspud,4646,4461,ICC,3250,"71,45%"
52227,52,227,narino,cumbal,NARIÑO,cumbal,16288,15856,ICC,12532,"77,78%"
52233,52,233,narino,cumbitara,NARIÑO,cumbitara,5163,4740,ICC,4107,"82,37%"
52250,52,250,narino,el charco,NARIÑO,el charco,7545,7266,ICC,6318,"85,57%"
52254,52,254,narino,el penol narino,NARIÑO,el penol,4035,3851,ICC,2600,"65,88%"
52256,52,256,narino,el rosario,NARIÑO,el rosario,4490,4241,ICC,3564,"81,31%"
52258,52,258,narino,el tablon de gomez,NARIÑO,el tablon de gomez,6642,6421,ICC,3836,"58,30%"
52260,52,260,narino,el tambo narino,NARIÑO,el tambo,7791,7462,ICC,4105,"53,86%"
52520,52,520,narino,francisco pizarro,NARIÑO,francisco pizarro,3104,3038,ICC,2781,"90,70%"
52287,52,287,narino,funes,NARIÑO,funes,3600,3529,ICC,2138,"59,93%"
52317,52,317,narino,guachucal,NARIÑO,guachucal,9905,9631,ICC,7263,"74,21%"
52320,52,320,narino,guaitarilla,NARIÑO,guaitarilla,6316,6165,ICC,4863,"77,95%"
52323,52,323,narino,gualmatan,NARIÑO,gualmatan,3547,3403,ICC,2183,"62,38%"
52352,52,352,narino,iles,NARIÑO,iles,3994,3873,ICC,2732,"69,46%"
52354,52,354,narino,imues,NARIÑO,imues,4045,3950,ICC,2642,"65,81%"
52356,52,356,narino,ipiales,NARIÑO,ipiales,57283,55228,ICC,35198,"62,58%"
52378,52,378,narino,la cruz,NARIÑO,la cruz,8673,8346,ICC,5416,"63,45%"
52381,52,381,narino,la florida,NARIÑO,la florida,6027,5894,ICC,4156,"69,64%"
52385,52,385,narino,la llanada,NARIÑO,la llanada,2567,2417,ICC,1259,"50,27%"
52390,52,390,narino,la tola,NARIÑO,la tola,2451,2417,ICC,2132,"87,55%"
52399,52,399,narino,la union narino,NARIÑO,la union,13900,13120,ICC,6754,"49,94%"
52405,52,405,narino,leyva,NARIÑO,leiva,6135,5678,ICC,4283,"72,47%"
52411,52,411,narino,linares,NARIÑO,linares,4910,4734,ICC,3594,"74,45%"
52418,52,418,narino,los andes,NARIÑO,los andes,5521,5078,ICC,3502,"66,31%"
52427,52,427,narino,magui,NARIÑO,magui payan,3344,3299,ICC,3127,"94,15%"
52435,52,435,narino,mallama,NARIÑO,mallama,3541,3394,ICC,2775,"79,85%"
52473,52,473,narino,mosquera narino,NARIÑO,mosquera,2995,2970,ICC,2831,"94,96%"
52480,52,480,narino,narino narino,NARIÑO,narino,3442,3329,ICC,2080,"61,52%"
52490,52,490,narino,olaya herrera,NARIÑO,olaya herrera,6881,6710,ICC,6006,"88,51%"
52506,52,506,narino,ospina,NARIÑO,ospina,3250,3109,ICC,1862,"58,07%"
52001,52,001,narino,pasto,NARIÑO,pasto,215942,209860,ICC,140876,"66,02%"
52540,52,540,narino,policarpa,NARIÑO,policarpa,8934,8123,ICC,6712,"78,71%"
52560,52,560,narino,potosi,NARIÑO,potosi,5225,5112,ICC,3080,"59,45%"
52565,52,565,narino,providencia narino,NARIÑO,providencia,2997,2931,ICC,2578,"86,88%"
52573,52,573,narino,puerres,NARIÑO,puerres,4873,4767,ICC,3227,"66,89%"
52585,52,585,narino,pupiales,NARIÑO,pupiales,9718,9313,ICC,5072,"53,42%"
52612,52,612,narino,ricaurte narino,NARIÑO,ricaurte,6949,6747,ICC,5048,"74,00%"
52621,52,621,narino,roberto payan,NARIÑO,roberto payan,4592,4533,ICC,4325,"94,80%"
52678,52,678,narino,samaniego,NARIÑO,samaniego,13253,12838,ICC,10468,"80,16%"
52685,52,685,narino,san bernardo narino,NARIÑO,san bernardo,4209,4018,ICC,2020,"48,67%"
52687,52,687,narino,san lorenzo,NARIÑO,san lorenzo,8275,7771,ICC,4428,"55,35%"
52693,52,693,narino,san pablo narino,NARIÑO,san pablo,7177,6905,ICC,5664,"80,48%"
52694,52,694,narino,san pedro de cartago,NARIÑO,san pedro de cartago,3222,3058,AE,1382,"43,74%"
52683,52,683,narino,sandona,NARIÑO,sandona,10528,10185,ICC,6899,"66,56%"
52696,52,696,narino,santa barbara narino,NARIÑO,santa barbara,2983,2913,ICC,2558,"86,65%"
52699,52,699,narino,santacruz,NARIÑO,santacruz,3959,3832,ICC,3204,"82,00%"
52720,52,720,narino,sapuyes,NARIÑO,sapuyes,3608,3524,ICC,2382,"66,77%"
52786,52,786,narino,taminango,NARIÑO,taminango,8905,8657,ICC,7045,"79,92%"
52788,52,788,narino,tangua,NARIÑO,tangua,5933,5785,ICC,4032,"68,78%"
52835,52,835,narino,san andres de tumaco,NARIÑO,tumaco,55220,53328,ICC,41334,"76,19%"
52838,52,838,narino,tuquerres,NARIÑO,tuquerres,20713,19924,ICC,15394,"75,88%"
52885,52,885,narino,yacuanquer,NARIÑO,yacuanquer,6022,5795,ICC,4194,"71,19%"
54003,54,003,norte de san,abrego,NORTE DE SAN,abrego,13529,13263,AE,10215,"76,15%"
54051,54,051,norte de san,arboledas,NORTE DE SAN,arboledas,4880,4801,AE,3650,"75,39%"
54099,54,099,norte de san,bochalema,NORTE DE SAN,bochalema,5096,5018,AE,3973,"78,40%"
54109,54,109,norte de san,bucarasica,NORTE DE SAN,bucarasica,2740,2686,AE,2346,"86,47%"
54128,54,128,norte de san,cachira,NORTE DE SAN,cachira,4677,4631,AE,3885,"83,49%"
54125,54,125,norte de san,cacota,NORTE DE SAN,cacota,1594,1556,AE,1226,"77,74%"
54172,54,172,norte de san,chinacota,NORTE DE SAN,chinacota,10058,9847,AE,7401,"74,22%"
54174,54,174,norte de san,chitaga,NORTE DE SAN,chitaga,5478,5353,AE,4114,"75,98%"
54206,54,206,norte de san,convencion,NORTE DE SAN,convencion,6391,6145,AE,3082,"48,99%"
54001,54,001,norte de san,san jose de cucuta,NORTE DE SAN,cucuta,373636,366829,AE,267412,"72,12%"
54223,54,223,norte de san,cucutilla,NORTE DE SAN,cucutilla,4376,4286,AE,3403,"78,60%"
54239,54,239,norte de san,durania,NORTE DE SAN,durania,3050,2999,AE,2251,"74,29%"
54245,54,245,norte de san,el carmen,NORTE DE SAN,el carmen,5230,5137,AE,3372,"65,10%"
54250,54,250,norte de san,el tarra,NORTE DE SAN,el tarra,6512,6241,ICC,4640,"72,52%"
54261,54,261,norte de san,el zulia,NORTE DE SAN,el zulia,14983,14670,AE,11657,"78,62%"
54313,54,313,norte de san,gramalote,NORTE DE SAN,gramalote,3685,3646,AE,2923,"79,73%"
54344,54,344,norte de san,hacari,NORTE DE SAN,hacari,3259,3165,ICC,2076,"64,63%"
54347,54,347,norte de san,herran,NORTE DE SAN,herran,1825,1801,AE,1540,"84,84%"
54385,54,385,norte de san,la esperanza,NORTE DE SAN,la esperanza,5690,5548,AE,3797,"67,50%"
54398,54,398,norte de san,la playa,NORTE DE SAN,la playa,3010,2946,AE,2204,"73,95%"
54377,54,377,norte de san,labateca,NORTE DE SAN,labateca,3169,3132,AE,2640,"83,65%"
54405,54,405,norte de san,los patios,NORTE DE SAN,los patios,46460,45690,AE,33470,"72,49%"
54418,54,418,norte de san,lourdes,NORTE DE SAN,lourdes,2393,2359,AE,1973,"82,93%"
54480,54,480,norte de san,mutiscua,NORTE DE SAN,mutiscua,2114,2084,AE,1765,"83,84%"
54498,54,498,norte de san,ocana,NORTE DE SAN,ocana,56251,54945,AE,37018,"66,43%"
54518,54,518,norte de san,pamplona,NORTE DE SAN,pamplona,29627,28655,AE,16850,"57,60%"
54520,54,520,norte de san,pamplonita,NORTE DE SAN,pamplonita,3292,3216,AE,2471,"75,86%"
54553,54,553,norte de san,puerto santander norte de santander,NORTE DE SAN,puerto santander,3687,3617,AE,2829,"77,59%"
